13194139536398,Louis,58,269,817,1742,263,1,815,0,0,0,0,0,0,0,0,0,0,0,0,0,2,33,60,109,64,36,48,43,56,72,48,44,57,39,81,20,49,34,98,71,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,28,7,7,4,3,8,6,7,6,12,17,14,16,13,16,9,25,27,21,12,0,0,0
24189255816718,Eyal,9,3,257,96,47,1,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,7,6,3,10,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,6,5,3,6,2,7,4,5,3,0,0,0
6597069768207,Lei,41,48,658,1091,244,1,536,0,0,0,0,0,0,0,0,58,43,19,20,12,19,45,16,32,69,23,21,16,28,8,11,16,15,13,31,12,15,8,18,9,7,0,0,0,0,0,0,0,0,0,0,0,16,10,1,6,5,2,3,5,3,6,4,5,8,8,7,10,11,12,8,15,14,16,17,19,24,9,0,0,0
24189255816720,Giorgos,97,53,769,827,368,1,415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,29,83,69,45,41,78,73,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,86,24,25,18,45,46,40,53,24,0,0,0
2199023256082,Baruch,74,251,811,2128,459,1,1249,0,0,0,0,5,38,48,78,57,73,42,34,30,39,91,56,88,90,44,64,59,19,63,39,67,18,40,39,44,46,45,44,85,15,0,0,0,0,0,0,0,5,29,2,1,2,6,2,7,4,8,13,3,5,12,14,13,10,14,14,10,27,18,16,27,23,39,34,47,34,20,0,0,0
30786325584914,Faisal,9,67,90,23,24,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,41,26,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,4,4,0,0,0
13194139536403,Deepak,20,164,289,458,99,1,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2,26,25,23,18,5,35,19,32,14,34,67,21,38,9,19,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,1,4,4,4,4,4,2,4,7,6,4,8,8,4,13,9,0,0,0
28587302328853,Alexander G.,26,60,215,221,64,1,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,14,10,31,38,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,11,9,8,8,4,0,0,0
15393162792469,Lei,32,241,661,1090,168,1,445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,48,77,50,24,68,23,40,21,50,13,6,51,35,42,24,44,25,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,19,3,2,3,3,4,5,9,8,5,15,10,13,8,16,17,14,6,0,0,0
4398046512151,Larry,49,68,742,1769,264,1,849,0,0,0,0,0,0,2,35,78,50,63,21,20,22,38,14,74,52,25,35,41,16,56,20,21,16,13,21,25,41,23,44,39,12,0,0,0,0,0,0,0,0,0,10,17,1,1,0,9,7,5,5,4,7,4,5,8,10,5,10,9,7,9,13,16,19,14,17,17,26,9,0,0,0
28587302328855,Giorgos,16,65,171,114,47,1,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,24,5,32,32,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,9,4,2,11,6,0,0,0
25,Giuseppe,4,5,47,224,27,1,121,0,0,0,5,3,0,1,1,0,0,1,3,1,4,3,13,5,12,3,20,9,5,3,12,1,4,1,3,3,2,1,4,2,1,0,0,0,0,0,0,2,1,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,2,2,0,5,4,2,2,0,0,0
10995116280346,Giorgos,5,196,274,281,23,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,18,3,22,24,7,8,11,6,4,13,23,37,0,23,11,10,10,5,37,24,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,1,0,0,1,2,0,0,3,2,1,3,6,0,0,0,0
13194139536412,Klaus,22,10,487,504,131,1,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,14,19,15,46,16,3,34,11,28,2,11,8,4,14,8,12,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,4,5,3,4,3,4,3,4,14,9,6,4,9,5,7,12,15,8,0,0,0
10995116280348,Guillermo,52,97,629,1466,219,1,641,0,0,0,0,0,0,0,0,0,0,0,0,0,18,70,29,78,52,27,33,31,32,23,21,28,11,23,55,21,43,29,64,42,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,17,4,0,3,4,6,4,11,6,4,3,11,8,9,18,12,17,20,17,23,11,0,0,0
24189255816732,Gheorghe,82,95,522,1034,193,1,403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,36,27,46,38,71,25,68,72,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,20,11,12,17,12,17,22,24,12,0,0,0
35184372097055,Jambyn,61,0,5,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
24189255816736,Jose,54,101,407,569,151,1,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,30,45,41,21,50,22,54,38,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,16,9,9,10,14,11,19,21,12,0,0,0
19791209304608,Faiz,5,158,145,15,14,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,1,1,21,51,1,2,24,7,22,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,2,1,1,1,2,2,0,0,0
10995116280352,Haim,2,5,176,80,18,0,50,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,14,1,9,2,2,2,0,2,2,0,2,0,0,0,1,1,3,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,1,1,0,0,1,1,1,1,1,3,3,0,1,0,0,0
26388279072803,Guillermo,151,151,644,1020,396,1,491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,58,87,169,52,117,123,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,86,54,42,46,52,61,35,0,0,0
8796093024291,Haim,0,3,10,15,4,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0
4398046512165,Lei,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17592186048550,David,18,23,393,357,79,1,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,25,22,8,10,5,2,9,14,5,6,7,10,34,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,2,3,3,6,2,3,5,7,4,9,6,12,5,0,0,0
32985348841002,Jim,64,8,319,71,130,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,81,40,0,0,0
19791209304618,Lei,15,16,400,364,66,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,3,7,10,8,1,28,14,6,10,25,27,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,2,6,0,3,4,6,6,6,5,11,2,0,0,0
2199023256106,George,3,5,80,97,12,1,63,0,0,0,0,0,2,0,6,0,1,1,1,0,0,0,16,3,1,11,1,1,0,2,0,2,1,0,0,4,2,1,3,7,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,1,1,0,1,3,1,0,0,0,0
28587302328875,Francisco,6,2,52,67,9,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,5,8,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,0,1,0,0,0
10995116280364,Lei,74,266,1084,2104,425,1,1056,0,0,0,0,0,0,0,0,0,0,0,1,79,91,73,22,107,92,74,72,102,56,57,42,87,42,20,56,34,25,41,60,71,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,25,14,4,4,5,9,13,14,9,14,7,23,19,19,18,19,20,30,34,40,45,27,0,0,0
26388279072813,Denis,1,2,13,44,2,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,13,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
51,Andrey,21,41,215,939,122,1,451,0,0,0,14,10,4,9,64,10,5,7,10,8,4,16,24,13,25,26,40,8,5,7,7,4,13,14,18,13,25,9,39,35,6,0,0,0,0,0,6,3,1,0,1,0,2,0,0,0,2,2,2,2,3,2,2,5,7,3,1,2,8,5,3,7,7,8,9,14,7,8,0,0,0
24189255816757,Lei,7,104,139,84,20,1,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,27,1,19,5,28,14,21,5,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,1,4,0,1,2,0,2,3,0,0,0
32985348841015,Lei,26,0,60,4,13,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0
55,Guillermo,0,302,2,3,3,0,3,0,0,0,0,0,3,20,8,0,21,0,0,13,0,18,0,0,26,13,16,0,26,14,22,0,0,0,6,3,3,56,6,28,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
15393162792505,Larry,84,297,871,1862,363,1,850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,102,67,82,89,44,86,52,65,43,43,67,51,61,65,96,70,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,15,9,6,10,17,8,12,13,14,21,17,29,39,24,28,55,11,0,0,0
10995116280377,Jack,29,33,580,848,135,0,409,0,0,0,0,0,0,0,0,0,0,0,0,0,6,28,24,43,59,28,18,24,27,23,7,19,17,9,18,8,11,7,36,23,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,2,4,2,2,2,2,3,5,3,4,9,12,7,9,4,3,5,16,11,11,0,0,0
19791209304633,Eugene,28,184,428,444,112,1,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,23,34,50,27,9,39,32,13,14,25,29,14,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,7,3,4,6,5,9,7,12,14,7,9,10,3,0,0,0
24189255816762,Kenji,54,7,324,437,119,0,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,17,27,24,26,21,24,63,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,38,11,7,10,2,10,13,16,7,0,0,0
8796093024314,Faisal,6,4,161,106,29,1,69,0,0,0,0,0,0,0,0,0,0,0,4,1,0,4,1,3,3,8,3,4,0,0,1,3,4,4,2,2,3,0,3,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,1,1,0,2,2,1,1,5,5,2,3,1,0,0,0
15393162792508,Jimmy,28,226,574,795,126,1,412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,33,66,49,36,13,38,89,45,27,10,5,43,14,23,22,22,59,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,3,3,1,4,4,4,3,8,3,9,5,9,9,11,11,14,7,0,0,0
13194139536445,Lei,206,403,1475,4224,823,1,2120,0,0,0,0,0,0,0,0,0,0,0,0,0,6,127,149,140,240,101,138,178,94,181,103,103,76,66,85,100,148,106,234,105,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,71,29,11,16,10,8,15,18,17,39,24,45,40,47,51,57,76,83,111,41,0,0,0
15393162792509,Faisal,8,142,155,127,22,1,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,9,4,11,21,11,2,26,1,7,3,2,26,31,26,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,1,1,0,2,1,1,0,2,4,2,2,0,0,0
2199023256127,Lei,94,177,944,3303,712,1,1587,0,0,0,4,60,64,87,42,64,69,73,96,66,26,46,74,123,85,63,72,50,29,76,22,40,26,21,61,22,55,40,111,70,27,0,0,0,0,0,0,16,19,17,6,5,5,6,7,9,9,7,16,15,13,21,22,16,17,23,28,28,27,30,29,29,42,43,49,49,71,38,0,0,0
8796093024319,Francis,24,24,435,660,159,1,309,0,0,0,0,0,0,0,0,0,0,23,43,33,5,6,12,13,8,11,9,8,12,8,5,47,6,8,15,10,4,6,17,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,3,5,3,2,5,3,4,7,3,2,9,4,11,11,9,5,15,10,28,7,0,0,0
24189255816768,M,9,14,120,188,20,1,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,5,18,6,33,4,6,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,2,0,0,1,2,5,2,1,0,0,0
13194139536448,Ganesh,9,7,364,245,54,1,127,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,13,8,4,5,10,11,2,8,5,20,4,1,9,4,3,3,14,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,2,1,2,1,1,2,2,3,2,3,1,1,4,1,4,4,8,5,0,0,0
26388279072833,Lei,60,25,422,467,146,0,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,30,20,30,34,61,60,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,22,15,15,11,13,22,10,0,0,0
4398046512193,Lei,32,39,829,1438,242,1,802,0,0,0,0,0,31,38,31,85,24,17,21,20,11,21,37,30,39,38,62,32,10,27,20,16,21,9,23,30,20,14,50,61,3,0,0,0,0,0,0,0,0,19,4,3,1,2,4,1,4,4,5,2,2,4,2,7,9,6,9,14,11,7,16,19,11,17,17,13,21,8,0,0,0
15393162792513,Lei,4,149,152,41,43,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,42,8,0,2,12,30,14,19,5,6,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,1,2,1,2,1,3,4,3,4,2,4,5,2,0,0,0
13194139536453,Lei,85,44,1083,2029,396,0,1104,0,0,0,0,0,0,0,0,0,0,0,0,0,14,109,71,95,131,61,34,84,23,49,49,46,39,17,46,30,56,36,81,61,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,37,12,10,7,5,9,6,11,16,27,18,12,20,27,15,28,26,34,41,24,0,0,0
19791209304646,Klaus,38,159,472,546,153,1,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,34,43,48,16,8,8,60,14,23,20,37,45,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,23,7,3,9,6,10,11,12,15,10,13,16,13,0,0,0
70,Lei,53,478,532,2626,409,1,1123,0,7,54,81,27,55,59,32,75,63,37,40,80,43,57,56,133,90,55,49,57,37,60,12,28,27,31,32,29,25,25,75,65,5,0,0,0,0,2,17,12,3,2,3,4,4,6,5,2,8,1,8,10,7,12,5,13,8,14,9,18,14,19,13,25,25,29,31,30,33,17,0,0,0
10995116280391,Faisal,3,4,155,109,16,1,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,2,2,5,2,4,1,0,3,6,1,1,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,1,1,1,0,0,1,2,2,2,1,0,0,0,0,0,1,0,0,0,0
6597069768265,Alexander G.,54,59,797,1359,315,1,619,0,0,0,0,0,0,0,0,0,63,16,16,16,21,29,20,44,51,48,28,33,22,19,17,16,12,12,33,21,21,11,28,65,16,0,0,0,0,0,0,0,0,0,0,0,4,25,3,0,3,5,4,6,2,8,4,10,14,15,14,14,11,14,18,9,22,20,23,30,26,11,0,0,0
76,Choi,73,506,552,3181,493,1,1326,0,0,3,39,48,44,43,97,106,58,38,83,54,31,53,93,147,115,74,68,50,40,64,37,70,31,29,56,18,83,24,56,68,12,0,0,0,0,0,6,26,3,1,5,4,6,2,2,6,4,8,8,12,6,11,9,14,14,16,18,14,14,19,25,27,31,25,37,39,53,28,0,0,0
15393162792524,Baruch,29,48,461,698,120,1,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,35,36,21,6,22,19,17,9,32,7,11,20,26,17,17,7,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,1,0,1,5,7,2,5,1,3,4,6,9,8,15,14,20,7,0,0,0
30786325584973,Cesar,15,36,87,65,48,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,10,23,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,20,13,4,0,0,0
4398046512205,Lei,27,31,545,948,136,1,456,0,0,0,0,0,2,20,27,10,10,12,15,12,7,18,25,13,29,12,38,18,8,22,23,10,12,7,26,16,34,18,16,22,5,0,0,0,0,0,0,0,0,9,3,1,2,0,0,1,1,4,4,1,2,2,2,4,4,3,5,5,5,4,10,7,9,11,9,9,11,8,0,0,0
26388279072846,Lei,430,243,2387,3460,1287,1,1467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,131,166,444,159,375,339,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,173,169,164,170,196,171,89,0,0,0
10995116280398,Lei,50,63,669,1240,256,1,595,0,0,0,0,0,0,0,0,0,0,0,0,0,41,14,42,38,82,24,23,23,13,16,22,63,11,14,61,25,39,22,34,49,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,4,2,3,3,4,7,6,9,9,7,10,5,16,11,19,13,24,28,39,9,0,0,0
19791209304654,Klaus,26,162,344,409,94,0,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,26,33,15,18,32,49,12,25,18,12,44,55,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,6,5,6,5,8,5,7,8,8,8,8,4,0,0,0
4398046512207,Ibrahim,62,494,867,2660,383,1,1062,0,0,0,0,0,0,0,26,21,47,87,38,53,45,42,113,85,80,44,94,69,40,123,32,60,27,83,60,39,59,31,52,91,15,0,0,0,0,0,0,0,0,0,0,32,2,5,5,5,5,8,6,4,7,6,6,7,7,9,18,14,17,18,18,19,17,20,29,45,38,16,0,0,0
10995116280399,Lei,35,54,758,1201,203,1,499,0,0,0,0,0,0,0,0,0,0,0,0,15,14,30,65,70,47,12,35,26,25,28,11,26,14,12,10,19,10,14,31,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,12,3,3,1,3,5,10,5,9,8,5,12,9,15,11,16,13,10,18,14,3,0,0,0
13194139536465,Lei,121,98,1285,2936,590,1,1441,0,0,0,0,0,0,0,0,0,0,0,0,0,13,113,60,120,132,81,99,80,48,78,47,69,34,43,34,57,83,59,147,110,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,39,28,11,17,7,7,11,16,23,15,23,18,25,50,38,51,52,45,62,31,0,0,0
30786325584977,Faisal,180,2,630,448,330,1,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,49,125,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,137,91,46,0,0,0
84,Igor,10,330,143,489,99,0,268,0,4,5,53,3,6,19,40,24,30,51,9,22,40,35,10,22,16,4,26,4,5,14,9,21,24,20,9,4,10,12,14,23,10,0,0,0,0,1,3,1,0,2,0,1,1,0,3,0,1,0,1,2,3,0,1,3,3,8,1,2,6,3,3,6,3,9,6,15,8,3,0,0,0
24189255816789,Alexander G.,37,132,476,424,138,1,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,43,16,28,47,15,28,60,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,11,10,9,17,13,8,15,15,16,0,0,0
17592186048598,Giorgos,7,5,205,112,25,1,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,6,3,2,5,5,2,2,8,4,9,1,7,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,1,1,0,1,1,2,0,1,2,0,4,3,2,1,0,0,0
30786325584983,Lei,48,26,210,180,74,1,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,30,44,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,20,12,7,0,0,0
15393162792535,Hamani,16,21,437,456,100,1,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,28,16,12,14,3,19,9,7,8,8,15,12,16,15,11,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,4,1,3,5,2,4,7,4,7,1,8,4,6,10,17,3,0,0,0
