asin,title,price,imUrl,salesRank,categories,description,brand
0743609972,Maptech ChartKit&reg; Book w/ Companion CD: Region 3 - New York to Nantucket and to Cape May,120.0,http://ecx.images-amazon.com/images/I/31kGOYj1M%2BL.jpg,{'Sports &amp; Outdoors': 117831},"[['Sports & Outdoors', 'Cycling', 'Bike Racks & Bags', 'Bike Baskets']]","CHARTKIT Bookw/ Companion CDNew York to Nantucket and to Cape MayCape May, NJ, to Nantucket. Completely updated. Coastal and offshore coverage. Full-color charts, GPS waypoints, courses and distances, Yeoman points, and color aerial photos. Save hundreds of dollars on charts. 22 X 17"", 90 chart pages. Product OverviewNew features make ChartKits easy to use with your GPS. Most charts include one-minute lat./long. grids to make vessel positioning a breeze, and major navigation aids are identified with named GPS waypoints.GPS ReadyNew features make ChartKits easy to use with your GPS. Most charts include one-minute lat./long. grids to make vessel positioning a breeze, and major navigation aids are identified with named GPS waypoints.Small and Large Scale ChartsChartKits include small-scale, wide area charts as well as large-scale, detailed charts of harbors and approaches. The Chart Page Index (inside front cover) and ""Go-To"" page numbers make it simple to quickly find the chart you want.Pre-Plotted CoursesMaptech's navigation editors add magnetic courses between major navigation aids with distances in nautical miles. ChartKits are also designed to help you do the calculations yourself. Each page includes a Compass Rose with annual increase in variation and complete scale information.Aerial PhotosColor aerial photos of harbors and anchorages help you know what to expect before you get there.Companion CDIt's all here...digital charts and the software tools to use them. And the great thing is the digital charts are the same identical charts with GPS waypoints and course lines - just like in the Chartbooks.PlanChartbook Companion CDs include ""Offshore Navigator Lite"" navigation software. Click your mouse to put a waypoint o",Maptech
0960169814,"Boston Rocks, 2ed",24.0,http://ecx.images-amazon.com/images/I/517w3puGaSL._SY300_.jpg,{'Sports &amp; Outdoors': 133724},"[['Sports & Outdoors', 'Hunting & Fishing', 'Fishing', 'Accessories', 'Charts & Maps']]",The classic guide to rock climbing in metropolitan Boston andthe outlying areas. Published by the MIT Outing Club.,Doucette/Ruff
0965042138,Combat Conditioning: Functional Exercises for Fitness and Combat Sports,317.12,http://ecx.images-amazon.com/images/I/516WZgV5tWL._SY300_.jpg,{'Sports &amp; Outdoors': 411093},"[['Sports & Outdoors', 'Exercise & Fitness']]",Learn a myriad of exercises to take you to the highest level.,Title Boxing
0971100764,Pocket Guides Guide to Fly Fishing Knots,7.26,http://ecx.images-amazon.com/images/I/51BiLGFyeIL._SY300_.jpg,{'Sports &amp; Outdoors': 95647},"[['Sports & Outdoors', 'Hunting & Fishing', 'Fishing', 'Rod & Reel Storage', 'Rod Cases & Tubes']]",The Pocket Guide To Fly Fishing Knots is a comprehensive presentation of the knots most critical to the fly fisherman. Detailed drawings illustrate how to properly tie knots ranging from the most simple to the most complex.,Pocket Guides
0971968128,Ice Climbing PS,37.43,http://ecx.images-amazon.com/images/I/51URkcDcohL._SY300_.jpg,,"[['Sports & Outdoors', 'Outdoor Gear', 'Camping & Hiking']]",ICE CLIMBING PA,Griz Guides
0974593613,FitBALL The Lower Body Challenge DVD with Cheryl Soleway,19.86,http://ecx.images-amazon.com/images/I/51iC-pgr4fL._SY300_.jpg,{'Health & Personal Care': 430904},[['Sports & Outdoors']],"Increase the strength and flexibility of your abdominal and lower body muscles with Fitballs The Lower Body Workout from Ball Dynamics. This 45 minute DVD teaches you how to use an exercise ball to improve the strength, stability and flexibility of your lower body. Physical therapist and fitness professional Cheryl Soleway guides you through this DVD that is perfect for all fitness levels. Great for use with The Upper Body Challenge DVD from Ball Dynamics. Get a great targeted lower body workout with The Lower Body Challenge from Ball Dynamics!",Ball Dynamics
097459363X,FitBALL All Round Workout DVD with Lisa Westlake,15.82,http://ecx.images-amazon.com/images/I/51pil3uZReL._SY300_.jpg,{'Health & Personal Care': 424852},"[['Sports & Outdoors', 'Exercise & Fitness', 'Exercise Videos']]",Anyone new to using an exercise ball would benefit from an effective and well-rounded exercise routine. All Round Workout from FitBALL is a 45 minute DVD that is perfect for beginners. Fitness expert and trainer Lisa Westlake guides you through the different exercises that improve muscle tone and core strength. Discover the benefits of this great fitness tool and get a great total body workout. You will become a savvy exercise ball user in no time with the All Round Workout DVD from FitBALL!,Ball Dynamics
0974632058,Adirondack Paddler Map,16.95,http://ecx.images-amazon.com/images/I/51-oZrcYgjL._SY300_.jpg,{'Sports &amp; Outdoors': 85471},"[['Sports & Outdoors', 'Hunting & Fishing', 'Fishing', 'Accessories', 'Charts & Maps']]","The Adirondack Paddler's Map is a waterproof, full-color shaded relief map showing portages and campsites for canoe and kayak travel.",Paddlesports Press
1400659477,The Learning Journey Techno Gears Marble Mania Mega,58.31,http://ecx.images-amazon.com/images/I/61Bkndu9xhL._SX300_.jpg,{'Toys & Games': 147288},"[['Sports & Outdoors', 'Leisure Sports & Game Room', 'Darts & Equipment', 'Dartboards']]","Techno Gears Marble Mania are multi-piece construction sets that will allow young engineers to create their own masterpieces that work and move. Thirteen different sets provide encouragement for all levels and interests. Within each series (Adventure, Coaster, Space and Tech) there are three levels of builds that are progressively more challenging. Additionally, the pieces are interchangeable between all sets. The only limit to your builds is your imagination!",The Learning Journey
1450416780,Yoga Anatomy/Breath Centered Yoga Special Book/DVD Package,10.14,http://ecx.images-amazon.com/images/I/51cbxxt2SbL._SY300_.jpg,{'Sports &amp; Outdoors': 111520},"[['Sports & Outdoors', 'Exercise & Fitness', 'Exercise Videos']]",,
1469310775,New York Giants - 2014 Calendar,0.02,http://ecx.images-amazon.com/images/I/51bJqz-M97L._SY300_.jpg,,"[['Sports & Outdoors', 'Fan Shop', 'Office Products', 'Calendars & Planners']]","Please Note: No Returns will be accepted on dated materials such as calendars. The perfect tribute to your favorite team. Each monthly page displays a high-quality, fan-pleasing image that will have everyone in your home or work area hailing your team all year long! Turner Licensing calendars are specially designed to feed your fanaticism with player bios and a bonus page featuring team record holders and past results. The spacious calendar grid lists major U.S., Canadian, and religious holidays while also providing a convenient glance at the dates of the preceding and succeeding month.",2014 Calendars
1553602064,Stott Pilates Essential Reformer Manual-2nd Edition,94.82,http://ecx.images-amazon.com/images/I/51DpwkT05TL._SY300_.jpg,{'Sports &amp; Outdoors': 81374},"[['Sports & Outdoors', 'Exercise & Fitness']]",She's the kind of teacher you can follow with your eyes closed. --Fit magazineThe first lady of Pilates --Club Business International,STOTT PILATES
1553602102,STOTT PILATES Manual - Intermediate/Advanced Cadillac,126.0,http://ecx.images-amazon.com/images/I/51nn2nCTwWL._SY300_.jpg,{'Sports &amp; Outdoors': 29766},"[['Sports & Outdoors', 'Exercise & Fitness']]","This manual includes all Advanced-level Cadillac Trapeze Table exercises. Each exercise comes complete with a series of technical photographs, movement and breath patterns as well as possible variations and modifications. It is designed for those who have mastered the Essential-level repertoire.",STOTT PILATES
1553602110,STOTT PILATES Manual - Complete Arc Barrel,68.34,http://ecx.images-amazon.com/images/I/51GtqbXj65L._SY300_.jpg,{'Sports &amp; Outdoors': 220701},"[['Sports & Outdoors', 'Exercise & Fitness']]","The perfect reference guide for your Arc Barrel training, this manual illustrates the entire Arc Barrel repertoire with step-by-step exercise descriptions and images. Follow the Essential, Intermediate and Advanced work with variations and modifications to suit the needs of specific exercisers.",STOTT PILATES
158042127X,Championship No-Limit &amp; Pot-Limit Hold'Em,4.64,http://ecx.images-amazon.com/images/I/51P6N22DANL._SY300_.jpg,{'Sports &amp; Outdoors': 268018},"[['Sports & Outdoors', 'Leisure Sports & Game Room', 'Casino Equipment']]","Championship No-Limit & Pot-Limit Holdem is the definitive guide to winning at two of the worlds most exciting poker games. T. J. Cloutier and Tom McEvoy have won millions of dollars playing no-limit and pot-limit holdem in cash games and major tournaments around the world. The two of them have won eight World Series of Poker bracelets and hundreds of other titles. In this book, they combine their vast reservoir of expertise and experience to bring you the worlds best advice on how to make money at no-limit and pot-limit holdem.Youll get all the answers -- no holds barred -- to your most important questions about how to play the worlds most intriguing and profitable games.How do you get inside your opponents heads and learn how to beat them at their own game? ""T. J. is the worlds best psychologist."" -- Mansour Matloubi - How can you tell how much to bet, raise, and reraise in no-limit hold'em? - When can you bluff? - How do you set up your opponents in pot-limit hold'em so that you can win a monster pot? - What are the best strategies for winning no-limit and pot-limit tournaments, satellites, and supersatellites?T. J. Cloutier, 1998 Player of the Year, has won more no-limit and pot-limit holdem tournaments than any other player. Tom McEvoy is the foremost author on tournament strategy. Together they give you the winning formula that has made them two of the most recognizable figures in poker -- advice that you can bank on -- strategies that only the champions know.If you want to become a wining player ... a champion ... study Championship No-Limit and Pot-Limit Hold'em. Then take its clearly-written strategies to the next cash game or tournament you play -- and say hello to T. J. and Tom in the Winners Circle!",Trademark
1580421474,Trademark Win Your Way Into Big Money Holdem Tournaments By Tom Mcevoy Instructional Multi,4.93,http://ecx.images-amazon.com/images/I/51xqJK2rt0L._SY300_.jpg,{'Sports &amp; Outdoors': 605680},"[['Sports & Outdoors', 'Leisure Sports & Game Room', 'Casino Equipment']]","Tom McEvoy and Brad Daugherty, two world champions, show you how to win your way into tournaments offering millions of dollars in prize money for a fraction of the cost of playing in small-entry fee tournaments! Chris Moneymaker did this in 2003 when he parlayed a $39 satellite win into a world championship title and $2.5 million cash, as did Grey Raymer in 2004, when he turned $150 into $5 million. You can too! These exciting mini-tournaments, called satellites, made the authors millions of dollars, and now they share these secrets with you.Eleven major sections give you specific proven strategies for winning holdem satellites and earning entry into any tournament you want to play. Step-by-step, youll learn proven insider strategies for beating limit and no-limit holdem satellites as well as one-table, multi-table, online, and super satellites. You want a chance at big money for just a small investment? This indispensable book will show you how its done.""McEvoy and Daugherty are two of the winningest satellite players in World Series of Poker history. If you want to join them at the championship table, read this book. Youll be glad you did."" - T.J. Cloutier, Tournament Player of the Year, 1998 and 2002",Trademark
159351851X,Shawnee National Forest Map - Waterproof,19.0,http://ecx.images-amazon.com/images/I/51F7NvTtBcL._SY300_.jpg,{'Sports &amp; Outdoors': 648036},"[['Sports & Outdoors', 'Outdoor Gear', 'Camping & Hiking', 'Topographic Maps']]","Detailed Map Of Shawnee National Forest In Illinois. This Map Is Waterproof, And Has A Scale Of 1:126,720.",Unknown
1593514530,Map: Plumas National Forest,20.0,http://ecx.images-amazon.com/images/I/41A22CVz2%2BL._SY300_.jpg,{'Sports &amp; Outdoors': 382573},"[['Sports & Outdoors', 'Outdoor Gear', 'Camping & Hiking', 'Topographic Maps']]","Detailed Map Of Plumas National Forest In California. This Map Is Waterproof And Has A Scale Of 1:126,720.",U.S. Forest Service
1597755257,The Ultimate Outdoor Map Kit,39.95,http://ecx.images-amazon.com/images/I/51hGjlAK3xL._SY300_.jpg,{'Sports &amp; Outdoors': 582116},"[['Sports & Outdoors', 'Outdoor Gear', 'Camping & Hiking', 'Topographic Maps']]","Regardless of your outdoor interests, maps are an essential tool for planning and ensuring a safe and fun adventure. Until now, getting maps the way you want them in print, on your mobile device, and online has required installing software, complex synchronization, and often buying multiple products. The Ultimate Outdoor Map Kit, by National Geographic and AllTrails, makes planning your next adventure with maps easy and fun.The Ultimate Outdoor Map Kit is a retail exclusive product that provides outdoor enthusiasts a one-year pro membership to alltrails.com. A 20% savings versus buying the membership online. As an added bonus, the Map Kit contains sample sheets of AdventurePaper &ndash; waterproof, tear-resistant printing media for creating durable maps at home.Features&bull; Mobile and online access to detailed maps for the entire United States including: seamless USGS TOPO!, National Geographic Trails Illustrated, Satellite, Terrain and Street Maps&bull; Unlimited printing&bull; Award-winning fully integrated mobile app for iOS and Android with GPS tracking, photo geotagging, and trail finder.&bull; Online route planning tools with distance and elevation profiling that seamlessly integrates with the mobile app.&bull; GPX file compatibility, enabling route sharing with handheld GPS receivers&bull; Online trail and place finder, with trail ratings, reviews, event calendars and moreBenefits:&bull; An exceptional value&bull; No software to install&bull; Coverage for the entire United States&bull; Provides print, mobile and online maps in one package&bull; Always have the most current information available",National Geographic
1616615052,"Lord of the Rings Art Sleeves: Eye of Sauron, Unlimited Edition - 50 Sleeves",4.47,http://ecx.images-amazon.com/images/I/51NlJTTIx5L._SY300_.jpg,{'Toys & Games': 105931},"[['Sports & Outdoors', 'Accessories', 'Memorabilia Display & Storage', 'Card Sleeves']]","Impose the will of Mordor upon your games with Eye of Sauron Art Sleeves. Made of 100 micron-thick, non-PVC, acid-free polypropylene plastic, these sleeves are both durable and free of damaging chemicals that could corrode your cards. Featuring eye-catching artwork and design elements drawn from The Lord of the Rings: The Card Game, Eye of Sauron Art Sleeves offer you an attractive option for protecting your favorite cards from The Lord of the Rings and other games.",Fantasy Flight Games
1616615060,Card Sleeves: LOTR: The One Ring Unlimited Art Sleeves,7.05,http://ecx.images-amazon.com/images/I/519cd8tm5WL._SY300_.jpg,{'Toys & Games': 63296},"[['Sports & Outdoors', 'Accessories', 'Memorabilia Display & Storage', 'Card Sleeves']]","Evoke the magic and mystery of the One Ring with The One Ring Art Sleeves. Made of clear, 100 micron-thick, non-PVC, acid-free polypropylene plastic, these sleeves are both durable and free of damaging chemicals that could corrode your cards. Featuring eye-catching artwork and design elements drawn from The Lord of the Rings: The Card Game, The One Ring Art Sleeves offer you an attractive option for protecting your favorite cards from The Lord of the Rings and other games.",Fantasy Flight Games
1741815207,3 in 1 Ball: Complete Collection,49.95,http://ecx.images-amazon.com/images/I/51PDPDLecGL._SY300_.jpg,{'Sports &amp; Outdoors': 483842},"[['Sports & Outdoors', 'Exercise & Fitness', 'Accessories', 'Exercise Balls & Accessories']]","A total program comprising three full-length workouts, featuring Pilates, cardio, muscle conditioning, core stability and no-impact resistance training principles. Perfect for him or her! With over 3  hours of fitness ball workouts on DVD. The Complete Collection includes: 3 in1 Ball, 192 page 3 in 1 Book, Simply Ball with Pilates Principles, Simply Ball and Band, Simply Ball and Web, Simply Ball with Pilates Principles DVD, Simply Ball and Band DVD, Simply Ball and Web DVD.",Hinkler Books
1741825520,"The 5 Day Workout Kit / DVD, Book, Fitness Ball, Yoga &amp; Exercise Plan",14.49,http://ecx.images-amazon.com/images/I/51yxgJ1c4YL._SX300_.jpg,{'Sports &amp; Outdoors': 295358},"[['Sports & Outdoors', 'Exercise & Fitness']]","The 5 Day Workout Kit / DVD, Book, Fitness Ball, Yoga & Exercise Plan",
1846812283,Yoga Action Cards,33.0,http://ecx.images-amazon.com/images/I/51q7KURDFKL._SY300_.jpg,{'Sports &amp; Outdoors': 622751},"[['Sports & Outdoors', 'Exercise & Fitness', 'Yoga', 'Starter Sets']]",,Yoga Action Cards
1879866250,Moab East Trails,10.32,http://ecx.images-amazon.com/images/I/41opn2qqkpL._SY300_.jpg,{'Sports &amp; Outdoors': 405238},"[['Sports & Outdoors', 'Outdoor Gear', 'Camping & Hiking', 'Topographic Maps']]","Recreation Topographic Map For Trails in the Eastern Section of Moab, Utah. Published by Latitude 40 Maps.",
1881509818,Ghost Inc Glock Armorers Tool 3/32 Punch,9.99,http://ecx.images-amazon.com/images/I/21iMxsyDBRL._SX300_.jpg,{'Sports &amp; Outdoors': 172909},"[['Sports & Outdoors', 'Hunting & Fishing', 'Hunting', 'Gun Maintenance', 'Gunsmithing Tools']]","Ghost Armorer Tool (1). The GAT is made with a spring steel punch. The diameter is 3/32 of an inch or 2.5mm, this is the same as the OEM tool size. The difference is you will be able to press harder without bending the shaft of this punch. Just a better tool to work on your Glock with.",Ghost
1885010761,Sportsmans Connection 8202 Eastern PA All Outdoor Atlas,25.77,http://ecx.images-amazon.com/images/I/51mT6Jqib2L._SY300_.jpg,{'Sports &amp; Outdoors': 532941},"[['Sports & Outdoors', 'Outdoor Gear', 'Camping & Hiking', 'Topographic Maps']]",The Sportsmans 8202 Eastern PA All Outdoor Atlas helps you locate the hottest fishing spots. This atlas will help you navigate some of the best fishing spots around.,Sportsman&#39;s Connection
1885010788,Sportsmans Connection 8302 Eastern New York All Outdoor Atlas,30.0,http://ecx.images-amazon.com/images/I/61giRxRxcyL._SY300_.jpg,{'Sports &amp; Outdoors': 123880},[['Sports & Outdoors']],The Sportsmans 8302 Eastern New York All Outdoor Atlas helps you locate the hottest fishing spots. This atlas will help you navigate some of the best fishing spots around.,Sportsman&#39;s Connection
1887460217,Wind River Mountains Topographic Map - Southern Half,10.95,http://ecx.images-amazon.com/images/I/51pgM5gBiNL._SY300_.jpg,{'Sports &amp; Outdoors': 66878},"[['Sports & Outdoors', 'Outdoor Gear', 'Camping & Hiking', 'Topographic Maps']]","Detailed topographic map for the southern half of the Wind River mountain range in Wyoming. Shows trails, distances, topography, roads, trailheads and much more. This map is waterproof",Beartooth Publishing
1890981001,Indiana Pacers NEW Vintage Authentic beanie toque knit hat Logo Athletic,16.99,http://ecx.images-amazon.com/images/I/41W9tcvvIpL._SX300_.jpg,{'Sports &amp; Outdoors': 536881},"[['Sports & Outdoors', 'Fan Shop', 'Clothing Accessories', 'Caps & Hats', 'Baseball Caps']]",,Logo Athletic
1931676003,Pocket Guides Guide to Fly Fishing,7.29,http://ecx.images-amazon.com/images/I/5189vw9bL%2BL._SY300_.jpg,{'Sports &amp; Outdoors': 49615},"[['Sports & Outdoors', 'Hunting & Fishing', 'Hunting', 'Hunting Accessories', 'Decoy Accessories']]",The Pocket Guide To Fly Fishing is a comprehensive introduction to the sport of fly fishing; from Fly Reel Types to Leaders to Food Sources to Fishing Strategies.,Pocket Guides
1933406267,Tree Climbing Basics (DVD 1hr. 45 min.),21.95,http://ecx.images-amazon.com/images/I/51vZa1FRzhL._SY300_.jpg,,"[['Sports & Outdoors', 'Outdoor Gear', 'Climbing']]","Join Peter ""Treeman"" Jenkins as he takes you into the world of recreational rope and harness tree climbing. Peter is the ""father"" of recreational tree climbing and an ISA-certified arborist. He has put thousands of first-timers on rope and taught countless others how to climb on their own. Peter teaches for Tree Climbers International (TCI) and climbs regularly for work and recreation. This DVD is easy and safe to follow. The step-by-step instructions for tying climbing knots is especially well-done and is excellent for recreational climbers as well as professional tree service training. Includes a handy pamphlet of tree climbing shout signals. Now you can share the ""Treeman's"" knowledge of trees and years of experience, too. Segments include: Tree Selection and Risk Assessment General Rules for Safe Climbing Basic Tree Climbing Gear Setting Your Climbing Ropes Tree Climbing Knots (step-by-step instructions) Climbing Techniques Tree Climbing Ethics",Big Tree Publishing
1934653152,New York Times Greatest Moments in New York Giants History,10.48,http://ecx.images-amazon.com/images/I/61rkzYvfdWL._SY300_.jpg,{'Home &amp; Kitchen': 1085258},"[['Sports & Outdoors', 'Fan Shop', 'Home & Kitchen', 'Artwork', 'Prints & Posters']]","If you're on the hunt for New York Giants memorabilia that really stands out, consider yourself a winner. This compilation newspaper makes for great reading and incredible sports bar dcor. With 63 pages from the New York Times, all dedicated to your G-Men, it's truly a must-have. Features: Full size newspaper format. NY Times coverage spanning the team's history. Printed primarily in black and white with a special color section. Comes in a clear acid-free envelope for storage. Specs: Dimensions: 15""W x 22""H (unfolded). 63 pages. Ships within 3 business days.",Retrographics Publishing
1934653144,NFL Washington Redskins Greatest Moments Newspaper,14.25,http://ecx.images-amazon.com/images/I/51g2bnW7PiL._SY300_.jpg,{'Home &amp; Kitchen': 1041214},"[['Sports & Outdoors', 'Fan Shop', 'Home & Kitchen', 'Artwork', 'Prints & Posters']]",Washington Redskins Greatest Moments NewspaperPre-packaged caseGreat gift ideaLimited edition collectibleOfficially licensed NFL productGreat gift ideaLimited edition collectiblePre-packaged caseOfficially licensed NFL product,Retrographics Publishing
1934653039,MLB Boston Red Sox Greatest Moments Newspaper,9.95,http://ecx.images-amazon.com/images/I/51k%2BJSjwUkL._SY300_.jpg,{'Sports &amp; Outdoors': 567623},"[['Sports & Outdoors', 'Fan Shop', 'Bags, Packs & Accessories', 'Wallets']]",Boston Red Sox Greatest Moments NewspaperLimited edition collectibleOfficially licensed MLB productGreat gift ideaPre-packaged caseGreat gift ideaLimited edition collectiblePre-packaged caseOfficially licensed MLB product,Football Fanatics
1938867084,Easy Knit Socks,6.31,http://ecx.images-amazon.com/images/I/51qUE85nezL._SY300_.jpg,{'Home &amp; Kitchen': 1681281},"[['Sports & Outdoors', 'Clothing']]",SOHO PUBLISHING-Easy Knit Socks. There are twenty-one projects for beginners through experienced sock lovers! Softcover; 32 pages. Published Year: 2012. ISBN 978-1-938867-08-8. Made in USA.,Soho Publishing
3843518912,Spooner Boards Freestyle - Green,44.05,http://ecx.images-amazon.com/images/I/31MT3aeXOjL._SX300_.jpg,{'Toys & Games': 15617},"[['Sports & Outdoors', 'Exercise & Fitness', 'Balance Trainers', 'Balance Boards']]","The 24"" freestyle board allows for easy maneuvering for shorter riders. Also provides a great core workout for Mom.",Spooner Boards
