asin,title,price,imUrl,salesRank,categories,description,brand
0439655021,Scholastic TF3288 Zoo Animals Accent Punch-Outs,3.96,http://ecx.images-amazon.com/images/I/51Mfgg-2CDL._SY300_.jpg,,"[['Office Products', 'Office & School Supplies', 'Education & Crafts', 'Arts & Crafts Supplies', 'Classroom Decorations']]","Accents for your bulletin boards! Use as name tags, notes, rewards and much more! 48 pieces.",Scholastic
0439731666,Scholastic Teacher's Friend 3-D Butterflies! Bulletin Board (TF3112),10.99,http://ecx.images-amazon.com/images/I/51sy7bDFJuL._SX300_.jpg,,"[['Office Products', 'Office & School Supplies', 'Education & Crafts', 'Arts & Crafts Supplies', 'Classroom Decorations']]","Forty-two colorful, two-sided, three dimensional butterflies provide a fantastic way to decorate a bulletin board or your entire classroom. A large ""Brilliant Butterflies!"" banner is also included. The butterflies can also be displayed in a window or be used to create a colorful mobile. Fourteen different authentic butterflies (three copies each) are depicted in the set.",Scholastic Teacher&#39;s Friend
0439733014,Scholastic  Primary Plus Standard Manuscript Super School Tool Name Plates (TF1555),5.9,http://ecx.images-amazon.com/images/I/31rKrFXdGkL._SY300_.jpg,,"[['Office Products', 'Office & School Supplies', 'Education & Crafts', 'Desk Tapes & Nameplates']]",These extra large name plates also provide a variety of reference charts and lists to help students learn basic facts.,Scholastic Teacher&#39;s Friend
0439731690,Scholastic Teacher's Friend Safari Animals! Bulletin Board (TF3115),8.99,http://ecx.images-amazon.com/images/I/517Gm4ymQuL._SX300_.jpg,,"[['Office Products', 'Office & School Supplies', 'Education & Crafts', 'Arts & Crafts Supplies', 'Classroom Decorations']]","Six cute safari animals (lion, elephant, hippo, zebra, flamingo, and giraffe) welcome kids to class! (The Safari Animals can be used to signify student groups, teams or classroom learning centers.) The set also contains three large signs announcing, ""Come join us&#x2026;.""We're on a Safari!"" Numerous animal footprints and several additional write-on, wipe-off, animal-print signs are also included.",Scholastic Teacher&#39;s Friend
0439733030,Scholastic TF1557 Intermediate Plus (Standard Cursive) Super School Tool Name Plates,7.99,http://ecx.images-amazon.com/images/I/41D1jnRVTkL._SX300_.jpg,,"[['Office Products', 'Office & School Supplies', 'Education & Crafts', 'Desk Tapes & Nameplates']]",These extra large name plates also provide a variety of reference charts and lists to help students learn basic facts.,Scholastic
0439731771,Manage Your Class Signs,8.1,http://ecx.images-amazon.com/images/I/51hOWBYH2IL._SY300_.jpg,,"[['Office Products', 'Office & School Supplies', 'Education & Crafts', 'Arts & Crafts Supplies', 'Classroom Decorations']]","This pack of six classroom signs offer a clever way to manage your class. Each sign comes with an easy-to-use 4"" wooden handle. The signs included are: Please Raise Your Hand, Time to Clean Up, Who's Got It!,  Please Line Up Quietly, Quiet!, and Look and Listen. The teacher silently raises the appropriate sign to direct the student's to the correct behavior. Each sign measures approximately 8"" x 12"" (with handle) and is plastic-coated for durability.",Scholastic Teacher&#39;s Friend
0439731615,Scholastic Teacher's Friend Weather Kids! Bulletin Board (TF3107),8.76,http://ecx.images-amazon.com/images/I/51cjTKG6F5L._SX300_.jpg,,"[['Office Products', 'Office & School Supplies', 'Education & Crafts', 'Arts & Crafts Supplies', 'Classroom Decorations']]",One cute boy and girl helps young children learn the appropriate way to dress for the weather and the four seasons. Students can change their clothes to depict the daily weather.,Scholastic Teacher&#39;s Friend
0439731593,Scholastic Teacher's Friend Super Sunshine! Calendar Bulletin Board (TF3105),8.85,http://ecx.images-amazon.com/images/I/514p62v75aL._SX300_.jpg,,"[['Office Products', 'Office & School Supplies', 'Education & Crafts', 'Arts & Crafts Supplies', 'Classroom Decorations']]","One large 24"" sun calendar with 12 monthly header clouds! The set also includes 38 special day cover-up cards, 5 birthday cover-up cards, 22 ""red"" calendar days, 33 ""blue"" calendar days, and 6 blank cover-up cards. Seven days of the week cards, and additional weather cards are also included in the set.",Scholastic Teacher&#39;s Friend
0439824257,Scholastic Teacher's Friend Treasure Hunt! Bulletin Board (TF3134),10.99,http://ecx.images-amazon.com/images/I/51QCwu9yvJL._SX300_.jpg,,"[['Office Products', 'Office & School Supplies', 'Education & Crafts', 'Arts & Crafts Supplies', 'Classroom Decorations']]","Set sail for a treasure hunt in the South Seas with this colorful bulletin board set.  Included is a large treasure chest filled with numerous gems and jewels, measuring 35"" x 23"". A tall adjustable palm tree (about 54"" tall), colorful parrot, humorous pelican, scroll banner announcing &#x201C;Find Your Treasure!&#x201D;, and numerous colorful jewels, are also included.",Scholastic Teacher&#39;s Friend
0439824176,Scholastic Teacher's Friend Beginning Blends Word Banks Big Bulletin Board (TF3126),16.99,http://ecx.images-amazon.com/images/I/51ZWtFML-tL._SX300_.jpg,,"[['Office Products', 'Office & School Supplies', 'Education & Crafts', 'Arts & Crafts Supplies', 'Classroom Decorations']]",These 26 BIG (11.5&#x201D; x 17.5&#x201D;) colorful characters provide a delightful backdrop for presenting an important word attack decoding skill of beginning blend and digraph sounds as well as brightening up your classroom all at once. Each character displays several different blend combinations and can be progressively displayed as learned or used as a whole.,Scholastic Teacher&#39;s Friend
0439824168,Scholastic Teacher's Friend Word Families Word Banks Big Bulletin Board (TF3125),14.45,http://ecx.images-amazon.com/images/I/51GaVaBm4VL._SX300_.jpg,,"[['Office Products', 'Office & School Supplies', 'Education & Crafts', 'Arts & Crafts Supplies', 'Classroom Decorations']]","These 26 BIG (11 1/2&#x201D; x 17 1/2&#x201D;) characters display different word families enabling students to see how words they know are easily made into new words that can improve their speaking and writing skills as well as their word attack skills as they observe and enjoy these colorful displays with an instructional purpose on your classroom walls. Don&#x2019;t just decorate, create a word rich learning environment in your classroom instantly with this Big Set!",Scholastic Teacher&#39;s Friend
0439824281,Scholastic TF1276 Goldilocks and the Three Bears Fairy Tale Masks with Easy-to-Read Play!,9.11,http://ecx.images-amazon.com/images/I/41xfJoyyGPL._SX300_.jpg,,"[['Office Products', 'Office & School Supplies', 'Education & Crafts', 'Arts & Crafts Supplies', 'Classroom Decorations']]","Masks measure approximately 8 1/2"" x 14""",Scholastic
0439824125,Scholastic TF1635 Curriculum File Folder Organizer,7.97,http://ecx.images-amazon.com/images/I/61DGiAlFBTL._SY300_.jpg,,"[['Office Products', 'Office & School Supplies', 'Education & Crafts', 'Arts & Crafts Supplies', 'Classroom Decorations']]","Each set includes 12 colorful file folders with a durable pop-up storage box to motivate you to organize your papers and instructional materials-either by curriculum or month. Each folder is covered with creative ideas and suggestions to enhance your planning and assist you in getting and staying organized in a fun way! 12 folders with box- Language Arts, Independent Reading, Spelling, Writing, Math, Science, Social Studies, Art, Health, Physical Education, (Blank), (Blank)",Scholastic
0439824931,Scholastic TF6031 Treasure Chest! Note Pad,3.49,http://ecx.images-amazon.com/images/I/415SnF4QfdL._SY300_.jpg,,"[['Office Products', 'Office & School Supplies', 'Paper', 'Notebooks & Writing Pads', 'Memo & Scratch Pads']]","These large, cute, colorful, die-cut note pads can be used in a variety of ways in the classroom. Create fun games, and bulletin boards, have kids write spelling/vocabulary words, poems, and more. 50 sheets per pad.",Scholastic
0439824273,Scholastic TF1275 Three Little Pigs Fairy Tale Masks with Easy-to-Read Play!,8.4,http://ecx.images-amazon.com/images/I/41t7xn95AqL._SX300_.jpg,,"[['Office Products', 'Office & School Supplies', 'Education & Crafts', 'Arts & Crafts Supplies', 'Classroom Decorations']]","Masks measure approximately 8 1/2"" x 14""",Scholastic
0439838665,Little Red Tool Box: Word Family Tiles,19.32,http://ecx.images-amazon.com/images/I/51Ssu153j9L._SX300_.jpg,,"[['Office Products', 'Office & School Supplies', 'Desk Accessories & Workspace Organizers', 'Desk Supplies Holders & Dispensers', 'Pencil Holders']]","Teaching Word Families is an important part of any literacy program. Research shows that recognizing and using word families helps children develop phonemic awareness of rhyming words, increase sight word vocabulary, and improve decoding & spelling skills. Word family tiles are great for whole-class, small group or individual instruction. And they are perfect for learning centers! The set includes a teaching guide filled with how-tos and instant activities. Supports Leave No Child Behind & Reading First Initiatives.",Scholastic
0439909244,"Little Red Tool Box Magnetic Mats Word Ladders, SC990924",20.0,http://ecx.images-amazon.com/images/I/51WtokZQnUL._SY300_.jpg,,"[['Office Products', 'Office & School Supplies', 'Education & Crafts', 'Early Childhood Education Materials']]","Make key reading and spelling skills stick with these engaging, no-mess, Magnetic Mats! This set includes two big 11x14 magnetic, write-on wipe-off boards, a set of 70 magnetic foam letter tiles, and 30 laminated word-building learning activities! Children simply place an activity card on a mat and use the magnetic letter tiles to substitute, delete or change letters to build each new word as they climb the ladder! Children build dozens of must-know words&#x2014;independently. Supports the Reading First Initiative.TARGET SKILLS: Phonemic Awareness, Phonics, Fluency & Vocabulary Development&#x2022; Letter & sound relationships recognition&#x2022; Substitute, delete & change phonemes to build new words&#x2022; Vocabulary & Fluency development&#x2022; Problem solving and Word Construction skills&#x2022; Spelling and writing",Scholastic
0439912636,Scholastic TF1279 Three Billy Goats Gruff Fairy Tale Masks with Easy-to-Read Play!,9.73,http://ecx.images-amazon.com/images/I/41LEFVqR8JL._SX300_.jpg,,"[['Office Products', 'Office & School Supplies', 'Education & Crafts', 'Arts & Crafts Supplies', 'Classroom Decorations']]","Masks measure approximately 8 1/2"" x 14""",Scholastic
0439920167,Scholastic Happy Classroom Apples! Bulletin Board (TF3140),11.81,http://ecx.images-amazon.com/images/I/5128j81X8RL._SX300_.jpg,,"[['Office Products', 'Office & School Supplies', 'Presentation Boards', 'Bulletin Boards']]",49 Pieces: 12 Large Apples - 26 Small Apples - 1 Banner - Teaching Guide,Scholastic Teacher&#39;s Friend
0528960911,"Rand McNally M-Series Full-Color Laminated United States Wall Map, 50 x 32 Inches  (RM528960911)",13.21,http://ecx.images-amazon.com/images/I/51t2c4X5dzL._SX300_.jpg,,"[['Office Products', 'Office & School Supplies', 'Education & Crafts', 'Social Studies Materials', 'Maps']]","Eye-catching 50 x 32 reference piece for home, classroom or office. Albers Projection provides even representation of the country. State capitals, national parks and time zones clearly marked. Color-matching relief shows mountain ranges and other elevation changes. Global Product Type: Maps; Map Type: N/A; Map Region: N/A; Style: N/A.",Rand McNally
0545039843,Scholastic Teacher's Friend School for Learning! Bulletin Board (TF8002),8.81,http://ecx.images-amazon.com/images/I/51GElAZSfrL._SX300_.jpg,,"[['Office Products', 'Office & School Supplies', 'Education & Crafts', 'Arts & Crafts Supplies', 'Classroom Decorations']]","Dive into learning with this ocean-themed bulletin board that includes a large sandcastle school, 36 fishes for writing students' names, and other adorable sea creatures. Also includes an octopus with a welcome banner!",Scholastic Teacher&#39;s Friend
0545040167,Scholastic Teacher's Friend Shape Up! Mini Bulletin Board (TF8062),5.99,http://ecx.images-amazon.com/images/I/51cpvp3RzPL._SX300_.jpg,,"[['Office Products', 'Office & School Supplies', 'Education & Crafts', 'Arts & Crafts Supplies', 'Classroom Decorations']]",Students really learn their shapes when they match 10 geometric shapes with 10 everyday objects of the same shape.,Scholastic Teacher&#39;s Friend
0545039827,Scholastic Teacher's Friend Big Birthday Cake! Bulletin Board (TF8000),9.1,http://ecx.images-amazon.com/images/I/51%2BX38ne76L._SX300_.jpg,,"[['Office Products', 'Office & School Supplies', 'Education & Crafts', 'Arts & Crafts Supplies', 'Classroom Decorations']]","Celebrate students' birthdays with this large birthday-cake display that comes with a bright and colorful &#x201C;Happy Birthday!&#x201D; banner, 12 monthly labels, 34 candles on which to write students' names and birth dates, and more!",Scholastic Teacher&#39;s Friend
0545041082,Scholastic TF8151 Happy Birthday! Multipurpose Cards,12.17,http://ecx.images-amazon.com/images/I/418iXScJiLL._SX300_.jpg,,"[['Office Products', 'Office & School Supplies', 'Education & Crafts', 'Arts & Crafts Supplies', 'Classroom Decorations']]","Use these colorful, durable cards as labels, bookmarks, name tags, flash cards, and more!",Scholastic
0545039924,Love Our Planet! Bulletin Board,8.8,http://ecx.images-amazon.com/images/I/514BmnsgdyL._SX300_.jpg,,"[['Office Products', 'Office & School Supplies', 'Education & Crafts', 'Arts & Crafts Supplies', 'Classroom Decorations']]","It is easy being &#x201C;green&#x201D; with this bulletin board set that teaches students what they can do to help our planet. Includes a large &#x201C;Love Our Planet!&#x201D; banner; 4 Help-the-Earth charts that outline ways to recycle, conserve water and energy, and keep neighborhoods clean; and 8  slogans.",Scholastic Teacher&#39;s Friend
0545040302,Scholastic Teacher's Friend Welcome to Our Nest! Mini Bulletin Board (TF8067),3.33,http://ecx.images-amazon.com/images/I/51hzHTDYsnL._SX300_.jpg,,"[['Office Products', 'Office & School Supplies', 'Education & Crafts', 'Arts & Crafts Supplies', 'Classroom Decorations']]","Welcome visitors to your classroom with this adorable mini bulletin board set that includes 40 chicks (ready to customize with students' names or photos), a ""teacher"" hen, and a welcome banner.",Scholastic Teacher&#39;s Friend
0545039967,Scholastic Teacher's Friend Look Who's Popped In! Mini Bulletin Board (TF8052),5.51,http://ecx.images-amazon.com/images/I/51zzMQQuSLL._SX300_.jpg,,"[['Office Products', 'Office & School Supplies', 'Education & Crafts', 'Arts & Crafts Supplies', 'Classroom Decorations']]","This best-selling mini bulletin board set includes a large popcorn popper with lid, 39 customizable popcorn kernels (for writing students&#x2019; names or displaying their pictures), plus 52 &#x201C;POP&#x201D; accent pieces.",Scholastic Teacher&#39;s Friend
