asin,title,price,imUrl,salesRank,categories,description,brand
B0000003JZ,Having a Party With Jonathan Richman,16.33,http://ecx.images-amazon.com/images/I/41A6K7CC2ML._SX300_.jpg,{'Music': 173754},"[['CDs & Vinyl', 'Alternative Rock', 'Hardcore & Punk', 'Proto Punk'], ['CDs & Vinyl', 'Folk', 'Contemporary Folk'], ['CDs & Vinyl', 'Pop', 'Adult Alternative'], ['CDs & Vinyl', 'Pop', 'Singer-Songwriters'], ['CDs & Vinyl', 'Pop', 'Vocal Pop'], ['CDs & Vinyl', 'Rock'], ['Digital Music', 'Pop']]",,
B0000003JD,Modern 88,16.21,http://ecx.images-amazon.com/images/I/21QVPX6E66L.jpg,{'Music': 224831},"[['CDs & Vinyl', 'Alternative Rock', 'Hardcore & Punk', 'Proto Punk'], ['CDs & Vinyl', 'Folk', 'Contemporary Folk'], ['CDs & Vinyl', 'Pop', 'Adult Alternative'], ['CDs & Vinyl', 'Pop', 'Singer-Songwriters'], ['CDs & Vinyl', 'Pop', 'Vocal Pop'], ['CDs & Vinyl', 'Rock'], ['Digital Music', 'Pop']]",,
B0000003MB,Best of the West Rides Again,14.47,http://ecx.images-amazon.com/images/I/61gV8sUes9L._SY300_.jpg,{'Music': 110061},"[['CDs & Vinyl', 'Country', 'Classic Country'], ['CDs & Vinyl', 'Country', 'Cowboy'], ['CDs & Vinyl', 'Country', 'Western Swing'], ['CDs & Vinyl', 'Pop'], ['Digital Music', 'Country', 'Western Swing']]",,RIDERS IN THE SKY
B0000003F6,Saddle Pals,11.91,http://ecx.images-amazon.com/images/I/61Jzia4czFL._SY300_.jpg,{'Music': 149997},"[['CDs & Vinyl', 'Country', 'Classic Country'], ['CDs & Vinyl', 'Country', 'Cowboy'], ['CDs & Vinyl', 'Country', ""Today's Country""], ['CDs & Vinyl', 'Country', 'Western Swing'], ['CDs & Vinyl', 'Pop'], ['Digital Music', 'Country', 'Western Swing']]",,RIDERS IN THE SKY
B0000003T4,Attainable Love,18.5,http://ecx.images-amazon.com/images/I/41oC9whonGL._SY300_.jpg,{'Music': 113138},"[['CDs & Vinyl', 'Folk', 'Contemporary Folk'], ['CDs & Vinyl', 'Folk', 'Traditional Folk'], ['CDs & Vinyl', 'Pop', 'Singer-Songwriters'], ['Digital Music', 'Pop']]",,"LAVIN,CHRISTINE"
B0000003TK,"Buy Me, Bring Me, Take Me: Don't Mess My Hair III",17.44,http://ecx.images-amazon.com/images/I/61ud8x%2B4NmL._SL500_SX300_.jpg,{'Music': 221456},"[['CDs & Vinyl', 'Folk', 'Contemporary Folk'], ['CDs & Vinyl', 'Folk', 'Traditional Folk'], ['CDs & Vinyl', 'Pop', 'Singer-Songwriters'], ['CDs & Vinyl', 'Rock'], ['Digital Music', 'Pop']]",,
B0000003S0,Last of the True Believers,14.0,http://ecx.images-amazon.com/images/I/51%2BeKFIsLmL._SY300_.jpg,{'Music': 96046},"[['CDs & Vinyl', 'Country', 'Classic Country'], ['CDs & Vinyl', 'Country', 'Outlaw Country'], ['CDs & Vinyl', 'Country', ""Today's Country""], ['CDs & Vinyl', 'Folk', 'Contemporary Folk'], ['CDs & Vinyl', 'Folk', 'Traditional Folk'], ['CDs & Vinyl', 'Pop', 'Singer-Songwriters'], ['Digital Music', 'Pop']]","The album cover shows Nanci Griffith standing outside a Woolworth's, holding a book of poetry--a recurring motif in her album art--while lovers dance behind her. That combination of the most quotidian, small-town details and the most committed but rarely pretentious poetic ambition is the key to Griffith's art. Her fourth and final album for Philo, a quiet masterpiece of the Texas singer-songwriter's style, weaves together a spunky, newgrass sound (courtesy ofBela FleckandMark O'Connor) and songs of leaving home and leaving lovers.--Roy Kasten","GRIFFITH,NANCI"
B0000004BK,Fill This World With Love,12.33,http://ecx.images-amazon.com/images/I/41xO2fkmwwL._SY300_.jpg,{'Music': 414325},"[['CDs & Vinyl', 'Blues'], ['CDs & Vinyl', 'R&B', 'Soul'], ['Digital Music', 'R&B', 'Soul']]","On Fill This World With Love, Ann Peebles - joined on the title track and one other gospel-infused original by Mavis Staples - attempts to do just that. With soul sister Shirley Brown adding harmony and a duet with husband, songwriting partner, co-producer Don Bryant, Peebles is back with an all-star contemporary r&b; and gospel-tinged Memphis production!This product is manufactured on demand using CD-R recordable media. Amazon.com's standard return policy will apply.",
B0000004QQ,Third Day,17.93,http://ecx.images-amazon.com/images/I/51oEEP4xyGL._SY300_.jpg,{'Music': 86980},"[['CDs & Vinyl', 'Christian', 'Pop & Contemporary'], ['CDs & Vinyl', 'Christian', 'Rock & Alternative'], ['CDs & Vinyl', 'Pop'], ['CDs & Vinyl', 'Rock'], ['Digital Music', 'Classic Rock', 'Southern Rock']]",,
B0000004UU,Life Is Too Short,8.2,http://ecx.images-amazon.com/images/I/518WDnVfhnL._SY300_.jpg,{'Music': 10586},"[['CDs & Vinyl', 'Blues'], ['CDs & Vinyl', 'Pop'], ['CDs & Vinyl', 'R&B', 'Soul'], ['CDs & Vinyl', 'Rap & Hip-Hop', 'Gangsta & Hardcore'], ['CDs & Vinyl', 'Rap & Hip-Hop', 'Pop Rap'], ['CDs & Vinyl', 'Rap & Hip-Hop', 'Southern Rap'], ['CDs & Vinyl', 'Rap & Hip-Hop', 'West Coast'], ['Digital Music', 'Rap & Hip-Hop', 'Gangsta & Hardcore']]",,Too
B000000518,Age Ain't Nothing But a Number,14.0,http://ecx.images-amazon.com/images/I/51Z14-Jq8sL._SY300_.jpg,{'Music': 71211},"[['CDs & Vinyl', 'Blues', 'Contemporary Blues'], ['CDs & Vinyl', 'Dance & Electronic'], ['CDs & Vinyl', 'Pop', 'Dance Pop'], ['CDs & Vinyl', 'R&B', 'Contemporary R&B'], ['CDs & Vinyl', 'R&B', 'Soul'], ['CDs & Vinyl', 'Rap & Hip-Hop'], ['Digital Music', 'R&B', 'Contemporary R&B']]",Aaliyah ~ Age Ain't Nothing But a Number,
B00000053Q,Ridin Dirty,9.24,http://ecx.images-amazon.com/images/I/512KntMIBcL._SY300_.jpg,{'Music': 23537},"[['CDs & Vinyl', 'Blues'], ['CDs & Vinyl', 'Pop'], ['CDs & Vinyl', 'R&B', 'Soul'], ['CDs & Vinyl', 'Rap & Hip-Hop', 'Gangsta & Hardcore'], ['CDs & Vinyl', 'Rap & Hip-Hop', 'Pop Rap'], ['CDs & Vinyl', 'Rap & Hip-Hop', 'Southern Rap'], ['Digital Music', 'Rap & Hip-Hop', 'Gangsta & Hardcore'], ['Digital Music', 'Rap & Hip-Hop', 'Southern Rap']]",,UGK
B00000054H,I Got Next,13.08,http://ecx.images-amazon.com/images/I/516oCDUgHFL._SY300_.jpg,{'Music': 198280},"[['CDs & Vinyl', 'Pop'], ['CDs & Vinyl', 'Rap & Hip-Hop', 'East Coast'], ['CDs & Vinyl', 'Rap & Hip-Hop', 'Gangsta & Hardcore'], ['CDs & Vinyl', 'Rap & Hip-Hop', 'Pop Rap'], ['Digital Music', 'Rap & Hip-Hop', 'East Coast']]",Krs-One ~ I Got Next,
B00000053X,Backstreet Boys,12.48,http://ecx.images-amazon.com/images/I/51N3tp0TcBL._SY300_.jpg,{'Music': 23896},"[['CDs & Vinyl', 'Pop', 'Adult Contemporary'], ['CDs & Vinyl', 'Pop', 'Dance Pop'], ['CDs & Vinyl', 'Pop', 'Euro Pop'], ['CDs & Vinyl', 'Pop', 'Singer-Songwriters'], ['CDs & Vinyl', 'Pop', 'Teen Pop'], ['Digital Music', 'Pop']]","The world may be divided into two camps when it comes to the Orlando-based Backstreet Boys--detractors and hard-core fans--but no one can deny the fact that the boys produce perfectly polished pop that sells. The hits on this album speak for themselves: ""Quit Playing Games (With My Heart),"" ""As Long as You Love Me,"" and ""Everybody (Backstreet's Back)."" If you're not one of the disciples, however, you may want to steer clear: lackluster attempts at R&B;, saccharine ballads, and a murderous remake of PM Dawn's ""Set Adrift on Memory Bliss"" make this a slick production but little more.--Rebecca Wallwork",MUSIC
B00000055E,R U Still Down,17.36,http://ecx.images-amazon.com/images/I/51pKTK6k4dL._SY300_.jpg,{'Music': 6684},"[['CDs & Vinyl', 'Blues'], ['CDs & Vinyl', 'Pop'], ['CDs & Vinyl', 'R&B', 'Soul'], ['CDs & Vinyl', 'Rap & Hip-Hop', 'Gangsta & Hardcore'], ['CDs & Vinyl', 'Rap & Hip-Hop', 'Pop Rap'], ['CDs & Vinyl', 'Rap & Hip-Hop', 'West Coast'], ['Digital Music', 'Rap & Hip-Hop', 'Gangsta & Hardcore'], ['Digital Music', 'Rap & Hip-Hop', 'West Coast']]","26 cuts of &quot;gangsta rap&quot; that only increase in doom when you realize the guy talking it didn't live to laugh about it. Perhaps he now knows the answer to his question, &quot;I Wonder If Heaven Got a Ghetto,&quot; which shows up here twice. Shakur, like most hard rappers, liked to sound tough, kicking it with song titles unprintable in a family newspaper. But, underneath the braggadocio, there was fear. &quot;Only Fear of Death,&quot; &quot;Nothing to Lose,&quot; and &quot;I'm Losin' It&quot; tell a far different story than &quot;Fake Ass Bitches.&quot; His artistry could never, however, catch up to the sad fate of his life.--Rob O'Connor",Tupac
B00000050H,Fear Itself,15.99,http://ecx.images-amazon.com/images/I/31RP59BWDWL._SX300_.jpg,{'Music': 173203},"[['CDs & Vinyl', 'Blues'], ['CDs & Vinyl', 'Dance & Electronic'], ['CDs & Vinyl', 'Pop', 'Dance Pop'], ['CDs & Vinyl', 'R&B', 'Soul'], ['CDs & Vinyl', 'Rap & Hip-Hop', 'Experimental Rap'], ['CDs & Vinyl', 'Rap & Hip-Hop', 'Pop Rap'], ['CDs & Vinyl', 'Rap & Hip-Hop', 'West Coast'], ['Digital Music', 'Rap & Hip-Hop', 'West Coast']]","Compared to the complex psyche ofDeland theSouls of Mischief's interwoven rhyme schemes, Casual was the most conventional of the Bay Area'sHieroglyphics, yet few would to be foolish enough to dismiss him as any average MC. The very essence of a battle rapper, Casual was a braggadocio maestro who badgered the competition into submission with his freestyle-infused lyrics.Fear Itselfperhaps represented the zenith of the Hiero's abilities. The most lyrically and musically consistent album the collective ever put out,Fear Itselfhad no end of impressive lyrics or tracks. On the latter end, producer Domino and fellow Hiero members put many of their obscure breakbeats to use, filling the album with thick, rolling bass lines (""Me-O-Mi-O"") expressive jazz melodies (""Thoughts of the Thoughtful"") and crashing drum marches (""Chained Minds""). Holding up his end of the bargain, Casual was relentless, straight-smacking MCs down on ""That's How It Is,"" ""You Flunked,"" and ""Lose in the End,"" but still taking enough time to sleep with his best friends' girls (""I Didn't Mean To"").--Oliver Wang",
B0000005S0,Blue Pony,11.28,http://ecx.images-amazon.com/images/I/51vEdRIp1ML._SY300_.jpg,{'Music': 157668},"[['CDs & Vinyl', 'Alternative Rock'], ['CDs & Vinyl', 'Country'], ['CDs & Vinyl', 'Folk', 'Traditional Folk'], ['CDs & Vinyl', 'Pop', 'Adult Alternative'], ['CDs & Vinyl', 'Pop', 'Singer-Songwriters'], ['CDs & Vinyl', 'Rock', 'Country Rock'], ['CDs & Vinyl', 'Rock', 'Folk Rock'], ['Digital Music', 'Rock', 'Country Rock']]","Julie Miller's first secular album,Blue Pony, combines the exquisite Appalachiana of Gillian Welch with the whispery confessionalism of Lisa Loeb. Julie and her husband Buddy sing on each other's albums and work with the same pool of musicians. Together they have released two of the best country discs of the decade. As good as Buddy's album was, Julie's is even better. She has a high, small soprano that evokes the emotional transparency of a teenage girl, but she's been through the love wars enough times to recognize the moment &quot;when the lie comes down like a kiss on the lips.&quot; A strain of spirituality runs through the album that hints at her background in Christian music, and like Sam Phillips, Julie makes her religious concerns so down-to-earth that it's empathetic, not preachy.--Geoffrey Himes",
B00000063H,Malembe,3.05,http://ecx.images-amazon.com/images/I/517F8vuGepL._SX300_.jpg,{'Music': 303492},"[['CDs & Vinyl', 'Jazz', 'Latin Jazz'], ['CDs & Vinyl', 'Latin Music', 'Latin Pop'], ['CDs & Vinyl', 'Latin Music', 'Salsa'], ['CDs & Vinyl', 'Pop'], ['CDs & Vinyl', 'World Music', 'Caribbean & Cuba', 'Cuba', 'Salsa'], ['Digital Music', 'Latin Music', 'Salsa']]",,CUBANISMO
B00000064G,Pink Moon,29.99,http://ecx.images-amazon.com/images/I/41GN049DRYL._SX300_.jpg,{'Music': 187648},"[['CDs & Vinyl', 'Folk', 'British & Celtic Folk', 'British Folk'], ['CDs & Vinyl', 'Folk', 'Contemporary Folk'], ['CDs & Vinyl', 'Folk', 'Traditional Folk'], ['CDs & Vinyl', 'Pop', 'Oldies', 'Baroque Pop'], ['CDs & Vinyl', 'Pop', 'Singer-Songwriters'], ['CDs & Vinyl', 'Rock', 'Folk Rock'], ['CDs & Vinyl', 'Rock', 'Singer-Songwriters'], ['CDs & Vinyl', 'World Music'], ['Digital Music', 'Rock']]","Pink Moonis the sound of Nick Drake cracking up. That's not exactly true--some have long thought that his death by an overdose of an anti-depressant was an accident, and not suicide--but this album, recorded over two late nights, certainly sounds like a fever dream. Peter Buck of R.E.M. has called the album &quot;Like an English version of (Robert Johnson's great blues) `Hellhound on My Trail.'&quot; The lyrics to the title song read in their entirety: &quot;Saw it written and I saw it say, pink moon is on its way. None of you will stand so tall, pink moon is gonna get ye all. And it's a pink moon.&quot; Aside from a splash of piano, the only instrumentation on this stark and spooky collection is Drake's eloquent acoustic guitar.--John Milward",
B0000006P9,Flying South,11.51,http://ecx.images-amazon.com/images/I/51QxPFuFSBL._SY300_.jpg,{'Music': 177604},"[['CDs & Vinyl', 'Jazz', 'Jazz Fusion'], ['CDs & Vinyl', 'Jazz', 'Latin Jazz'], ['CDs & Vinyl', 'Latin Music', 'Latin Pop'], ['CDs & Vinyl', 'Pop'], ['CDs & Vinyl', 'World Music', 'Caribbean & Cuba', 'Cuba'], ['Digital Music', 'Jazz', 'Latin Jazz']]",,
B0000006QO,E Street,7.93,http://ecx.images-amazon.com/images/I/51JDQ8DF8DL._SY300_.jpg,{'Music': 222547},"[['CDs & Vinyl', 'Jazz', 'Jazz Fusion'], ['CDs & Vinyl', 'Jazz', 'Latin Jazz'], ['CDs & Vinyl', 'Latin Music'], ['CDs & Vinyl', 'World Music', 'Caribbean & Cuba', 'Cuba'], ['Digital Music', 'Jazz', 'Latin Jazz']]",,
B0000009AC,Unshaven: Live,18.56,http://ecx.images-amazon.com/images/I/51Ld3h0NuoL._SX300_.jpg,{'Music': 232877},"[['CDs & Vinyl', 'Country', 'Americana'], ['CDs & Vinyl', 'Country', 'Outlaw Country'], ['CDs & Vinyl', 'Folk'], ['CDs & Vinyl', 'Pop', 'Singer-Songwriters'], ['Digital Music', 'Rock', 'Country Rock']]",CD,
B0000009OU,This Year's Model,7.99,http://ecx.images-amazon.com/images/I/41G2RZJT1BL._SX300_.jpg,{'Music': 109312},"[['CDs & Vinyl', 'Alternative Rock', 'Hardcore & Punk', 'British Punk'], ['CDs & Vinyl', 'Alternative Rock', 'Hardcore & Punk', 'Punk'], ['CDs & Vinyl', 'Alternative Rock', 'New Wave & Post-Punk', 'New Wave'], ['CDs & Vinyl', 'Alternative Rock', 'Singer-Songwriters'], ['CDs & Vinyl', 'Folk'], ['CDs & Vinyl', 'Pop', 'Singer-Songwriters'], ['CDs & Vinyl', 'Pop', 'Vocal Pop'], ['CDs & Vinyl', 'Rock'], ['Digital Music', 'Alternative Rock', 'New Wave & Post-Punk'], ['Digital Music', 'Pop']]","With his second album, Elvis Costello firmly established himself as one of rock's--not just punk/new wave's--premier singer-songwriters. Building on the promise of his '77 debut,My Aim Is True, Costello put together a backing touring trio, the Attractions (keyboardist Steve Nieve, bassist Bruce Thomas, and drummer Pete Thomas), and their versatility helped Costello define himself as a punk-fuelled power-pop force. Sporting influences ranging from Bob Dylan (the stream-of-consciousness &quot;Pump It Up&quot;) to Burt Bacharach (the Dusty Springfield-worthy &quot;Little Triggers&quot;), this '78-released collection also features such righteously angry anthems as the anti-conformist &quot;This Year's Girl,&quot; and the anti-MOR classic, &quot;Radio Radio.&quot;--Billy Altman",
B0000009UW,Almost Blue,23.96,http://ecx.images-amazon.com/images/I/41E6YN3RS3L.jpg,{'Music': 156048},"[['CDs & Vinyl', 'Alternative Rock', 'New Wave & Post-Punk', 'New Wave'], ['CDs & Vinyl', 'Alternative Rock', 'Singer-Songwriters'], ['CDs & Vinyl', 'Country'], ['CDs & Vinyl', 'Folk'], ['CDs & Vinyl', 'Pop', 'Singer-Songwriters'], ['CDs & Vinyl', 'Rock', 'Country Rock'], ['CDs & Vinyl', 'Rock', 'Singer-Songwriters'], ['Digital Music', 'Alternative Rock', 'New Wave & Post-Punk'], ['Digital Music', 'Pop'], ['Digital Music', 'Rock', 'Country Rock']]","Costello's flirtation with ""real"" country music, this album of covers produced in Nashville by veteran Billy Sherrill was prompted by some genuinely bad feelings as his personal life fell apart. It hasn't held up well over the years since its 1981 release, but there is one brilliant moment--Costello's cracked-voice reading of hero Gram Parsons's ""How Much I Lied."" The Rykodisc edition adds an array of bonus tracks, including Leon Payne's apropos ""Psycho,"" cut during the tour for the Baroque-popArmed Forces.--Rickey Wright",Rykodisc
B0000009V1,Blood &amp; Chocolate,15.23,http://ecx.images-amazon.com/images/I/51ZMR4YV2SL.jpg,{'Music': 333615},"[['CDs & Vinyl', 'Alternative Rock', 'New Wave & Post-Punk', 'New Wave'], ['CDs & Vinyl', 'Alternative Rock', 'Singer-Songwriters'], ['CDs & Vinyl', 'Folk'], ['CDs & Vinyl', 'Pop', 'Adult Alternative'], ['CDs & Vinyl', 'Pop', 'Singer-Songwriters'], ['CDs & Vinyl', 'Pop', 'Vocal Pop'], ['CDs & Vinyl', 'Rock'], ['CDs & Vinyl', 'World Music', 'Europe', 'British Isles', 'Britain'], ['Digital Music', 'Alternative Rock', 'New Wave & Post-Punk']]","""A pissed off thirty-two year old, divorcee's version of 'This Year's Model,'"" Elvis Costello deems this 1986 album in the Rykodisc reissue's liner notes; if anything, given its raw sonics and Esperanto sleeve credits, it's even more perverse than that 1978 masterpiece. A first finale for Costello's working relationship with the Attractions,Blood & Chocolatebrings the group together for a series of songs that moves through garage noise (""Uncomplicated""), twisted folk-rock (""Crimes of Paris""), a harrowing Dylan-Lennon homage (""I Want You""), and other genre twistings. Perhaps the most underrated classic in the man's catalog, it carries six bonus tracks--including the fabulous ""Baby's Got a Brand New Hairdo""--in this edition.--Rickey Wright",
B000000BTN,Nasty,17.97,http://ecx.images-amazon.com/images/I/51YW5DxA9XL._SY300_.jpg,{'Music': 410287},"[['CDs & Vinyl', 'R&B', 'Funk'], ['CDs & Vinyl', 'R&B', 'Soul'], ['Digital Music', 'R&B', 'Funk']]",NastyThis product is manufactured on demand using CD-R recordable media. Amazon.com's standard return policy will apply.,
B000000CYO,Best Of Delbert McClinton,17.32,http://ecx.images-amazon.com/images/I/51LMpFkG5RL._SY300_.jpg,{'Music': 9430},"[['CDs & Vinyl', 'Blues', 'Contemporary Blues'], ['CDs & Vinyl', 'Blues', 'Electric Blues'], ['CDs & Vinyl', 'Blues', 'Modern Blues'], ['CDs & Vinyl', 'Country', 'Outlaw Country'], ['CDs & Vinyl', 'Pop'], ['CDs & Vinyl', 'Rock', 'Blues Rock'], ['CDs & Vinyl', 'Rock', 'Country Rock'], ['CDs & Vinyl', 'Rock', 'Roots Rock'], ['Digital Music', 'Rock', 'Country Rock']]",Delbert McClintonThis product is manufactured on demand using CD-R recordable media. Amazon.com's standard return policy will apply.,
