asin,title,price,imUrl,salesRank,categories,description,brand
8921463267,Hello Kitty LALA Lovely Womens Summer Slippers Shoes Beach Pool Pink US size 8,22.99,http://ecx.images-amazon.com/images/I/41H1HmaHk8L._SX300_.jpg,{'Beauty': 171597},"[['Clothing, Shoes & Jewelry', 'Women', 'Shoes', 'Slippers']]",,Hello Kitty
8921463240,Hello Kitty LALA Lovely Womens Summer Slippers Shoes Beach Pool Pink US size 6,22.99,http://ecx.images-amazon.com/images/I/41H1HmaHk8L._SX300_.jpg,{'Beauty': 763080},"[['Clothing, Shoes & Jewelry', 'Women', 'Shoes', 'Slippers']]",,Hello Kitty
899634480X,Fila Boys No Show Mesh Ventilation Skele Toes Socks,9.99,http://ecx.images-amazon.com/images/I/41m8X9qSSnL._SY445_.jpg,{'Clothing': 60572},"[['Sports & Outdoors', 'Clothing', 'Boys', 'Socks'], ['Clothing, Shoes & Jewelry', 'F', 'Fila'], ['Clothing, Shoes & Jewelry', 'Boys', 'Clothing', 'Active', 'Athletic Socks']]",,Fila
9621434939,Party Women Short Straight Wig Black Bob Hair + Free Hair Cap,16.8,http://ecx.images-amazon.com/images/I/41m1j11KkNL._SY445_.jpg,{'Clothing': 152905},"[['Clothing, Shoes & Jewelry', 'Novelty, Costumes & More', 'Costumes & Accessories', 'Wigs']]",,
9626819502,Womens Lingerie Underwear Colorful C-String Thong Panty,3.99,http://ecx.images-amazon.com/images/I/31mYy7ovwLL._SX342_.jpg,{'Clothing': 13163},"[['Clothing, Shoes & Jewelry', 'Women'], ['Clothing, Shoes & Jewelry', 'Novelty, Costumes & More', 'Exotic Apparel']]",,Buy_Cheap
9881716179,New Cute Sexy Korean School Girl Uniform Cosplay Costume 4 Size,24.0,http://ecx.images-amazon.com/images/I/31p3x54tEhL._SY300_.jpg,{'Toys & Games': 381951},"[['Clothing, Shoes & Jewelry', 'Novelty, Costumes & More', 'Exotic Apparel']]","Free Shipping to Worldwide and Register Mail with tracking information!Height:M: under 155cm, waist below 70cmL: 156-165cm, waist below 75cmXL: 166-170cm, waist below 80cmXXL: Over 171cm, waist below 85cm",
9889832488,Vocaloid Hatsune Miku Messenger School Shoulder Bag 3 **Free Ship**,25.62,http://ecx.images-amazon.com/images/I/61h7ZmMeK-L._SX300_.jpg,{'Toys & Games': 533067},"[['Clothing, Shoes & Jewelry', 'Luggage & Travel Gear', 'Messenger Bags']]",Free Shipping to Worldwide and Register Mail with tracking information.,Miku Hatsune
9895517319,3 HOLE KIDS SKI MASK WINTER HAT BLACK KNITTED SAS BALACLAVA,3.18,http://ecx.images-amazon.com/images/I/31ueq%2BsrD1L._SY300_.jpg,{'Health & Personal Care': 159145},"[['Clothing, Shoes & Jewelry', 'Men', 'Accessories', 'Hats & Caps', 'Balaclavas']]",3 HOLE KIDS SKI MASK WINTER HAT BLACK KNITTED SAS BALACLAVA,US HATS
B00000755K,Girls Will Be Girls,14.99,http://ecx.images-amazon.com/images/I/51B5jGH2CuL._SX300_.jpg,{'Music': 231698},"[['CDs & Vinyl', 'Dance & Electronic', 'Disco'], ['CDs & Vinyl', 'Pop', 'Dance Pop'], ['Clothing, Shoes & Jewelry', 'Girls']]","Shot in High Definition. Yes it`s true, girls will be girls. But at the end of the day, that`s why we love them! With our first girl-on-girl action to ever hit the streets, you know this is one title you must have! A stellar cast, insane action, and it`s all wrapped up in our new blue holographic foil package!",
B00000DTG5,Plays the Music of Carla Bley,13.54,http://ecx.images-amazon.com/images/I/51hIZYzi-8L._SY300_.jpg,{'Music': 566665},"[['CDs & Vinyl', 'Jazz', 'Swing Jazz', 'Contemporary Big Band'], ['CDs & Vinyl', 'Pop'], ['Clothing, Shoes & Jewelry', 'Novelty, Costumes & More', 'Jewelry Accessories']]",,
B00001NFX5,Cuddly Cub Toddler Costume,15.28,http://ecx.images-amazon.com/images/I/41L3uDelZmL._SX342_.jpg,{'Clothing': 298915},"[['Clothing, Shoes & Jewelry', 'Novelty, Costumes & More', 'Costumes & Accessories', 'Costumes', 'Kids & Baby', 'Infants & Toddlers', 'Baby Boys']]",,Disguise Costumes
B00001O36X,Austin Powers Adult Costume,37.63,http://ecx.images-amazon.com/images/I/41DC7-OP%2BmL._SX342_.jpg,{'Clothing': 394945},"[['Clothing, Shoes & Jewelry', 'Novelty, Costumes & More', 'Band & Music Fan', 'Accessories'], ['Clothing, Shoes & Jewelry', 'Novelty, Costumes & More', 'Costumes & Accessories', 'Costumes', 'Men']]",,Disguise Costumes
B00001OGXK,Deluxe Austin Powers Accessory Kit,22.74,http://ecx.images-amazon.com/images/I/41V7KTTQFQL._SX342_.jpg,{'Clothing': 268252},"[['Toys & Games', 'Dress Up & Pretend Play', 'Beauty & Fashion'], ['Clothing, Shoes & Jewelry', 'Novelty, Costumes & More', 'Band & Music Fan', 'Accessories'], ['Clothing, Shoes & Jewelry', 'Novelty, Costumes & More', 'Costumes & Accessories']]",,Disguise Costumes
B00001OGXJ,Disguise Men's Austin Powers Classic Adult Accessories Kit,4.37,http://ecx.images-amazon.com/images/I/213KPR95W0L.jpg,,"[['Clothing, Shoes & Jewelry', 'Novelty, Costumes & More', 'Costumes & Accessories', 'More Accessories']]",,Disguise Costumes
B00001O36O,Don't Want to Grow Up Costume,41.0,http://ecx.images-amazon.com/images/I/51R0rSN9qOL._SX342_.jpg,{'Clothing': 148581},"[['Clothing, Shoes & Jewelry', 'Novelty, Costumes & More', 'Band & Music Fan', 'Accessories'], ['Clothing, Shoes & Jewelry', 'Novelty, Costumes & More', 'Costumes & Accessories', 'Costumes', 'Men']]",,Disguise Costumes
B00001QHXY,Bill Clinton Mask,15.96,http://ecx.images-amazon.com/images/I/41CXQ0KZDOL._SX342_.jpg,{'Clothing': 88983},"[['Clothing, Shoes & Jewelry', 'Novelty, Costumes & More', 'Costumes & Accessories', 'Masks']]",,Disguise Costumes
B00001QHXX,Richard Nixon Mask,14.86,http://ecx.images-amazon.com/images/I/51060Uy4NCL._SX342_.jpg,{'Clothing': 54677},"[['Clothing, Shoes & Jewelry', 'Novelty, Costumes & More', 'Costumes & Accessories', 'Masks', 'Men']]",,Disguise Costumes
B00001T38Y,Star Wars Stormtrooper Deluxe Adult Mask,32.82,http://ecx.images-amazon.com/images/I/413pf3BMsRL._SX342_.jpg,,"[['Clothing, Shoes & Jewelry', 'Novelty, Costumes & More', 'Costumes & Accessories', 'Masks']]",,Rubie&#39;s Costume Co
B00001TQ1S,Toynk Toys - I Dream Of Jeannie Hat w/Hair,10.85,http://ecx.images-amazon.com/images/I/41X6W4FK7KL._SX342_.jpg,,"[['Clothing, Shoes & Jewelry', 'Novelty, Costumes & More', 'Costumes & Accessories', 'Hats & Caps', 'Women'], ['Clothing, Shoes & Jewelry', 'Novelty, Costumes & More', 'Costumes & Accessories', 'Wigs', 'Women']]",,Rubie&#39;s Costume Co
B00001TQ34,Spider-Man Adult Halloween Costume,20.59,http://ecx.images-amazon.com/images/I/41qcrzs0iDL._SY445_.jpg,{'Clothing': 33382},"[['Clothing, Shoes & Jewelry', 'Novelty, Costumes & More', 'Costumes & Accessories', 'Costumes', 'Men']]",,Disguise Costumes
B00001U01I,Rubies Black Death Robe Grim Reaper Adult Halloween Costume,17.5,http://ecx.images-amazon.com/images/I/41lUpPnq1EL._SX342_.jpg,{'Clothing': 2678827},"[['Clothing, Shoes & Jewelry', 'Novelty, Costumes & More', 'Band & Music Fan', 'Accessories'], ['Clothing, Shoes & Jewelry', 'Novelty, Costumes & More', 'Costumes & Accessories', 'Costumes', 'Men']]",,Rubie&#39;s Costume Co
B00001TZYK,Disguise Women's Minnie Mouse Costume,27.32,http://ecx.images-amazon.com/images/I/418xIo%2BOnnL._SX342_.jpg,{'Clothing': 465381},"[['Clothing, Shoes & Jewelry', 'Novelty, Costumes & More', 'Costumes & Accessories', 'Costumes', 'Women']]",,Disguise Costumes
B00001TQ1X,Toto in the Basket,16.95,http://ecx.images-amazon.com/images/I/41N357A8N0L._SY445_.jpg,,"[['Clothing, Shoes & Jewelry', 'Novelty, Costumes & More', 'Costumes & Accessories', 'Costumes', 'Women']]",,Rubie&#39;s Costume Co
B00001U00Y,I Dream Of Jeannie Adult Costume Adult,30.99,http://ecx.images-amazon.com/images/I/41OVvcEUnGL._SX342_.jpg,{'Clothing': 156803},"[['Clothing, Shoes & Jewelry', 'Novelty, Costumes & More', 'Band & Music Fan', 'Accessories'], ['Clothing, Shoes & Jewelry', 'Novelty, Costumes & More', 'Costumes & Accessories', 'Costumes', 'Women']]",,Rubie&#39;s Costume Co
B00001TPZJ,Star Wars: C3PO Child Costume - Large,28.99,http://ecx.images-amazon.com/images/I/414DBF53D1L._SY300_.jpg,{'Toys & Games': 309476},"[['Clothing, Shoes & Jewelry', 'Novelty, Costumes & More', 'Costumes & Accessories', 'Costumes']]","Making a dignified appearance in all theStar Warsepisodes, C-3PO is an overachieving protocol droid who has a knack for  stumbling into the middle of major intergalactic conflicts. Your child  will enjoy playing the role of this unwitting hero. The gold-colored  polyester jumpsuit, which is machine washable, comes with a PVC mask.  Fits kids, sizes 12 to 14 (large).--Chris Burns",Rubie&#39;s Costume Co
B00001TQ1U,I Dream Of Jeannie Bottle,7.41,http://ecx.images-amazon.com/images/I/41b%2BuHTm0YL._SX342_.jpg,{'Clothing': 43203},"[['Sports & Outdoors', 'Accessories', 'Sports Water Bottles'], ['Clothing, Shoes & Jewelry', 'Novelty, Costumes & More', 'Costumes & Accessories']]",,Rubie&#39;s Costume Co
B00001U075,Rubie's Costume Nun Full Figure Adult Costume,21.25,http://ecx.images-amazon.com/images/I/31Tk9cZeYZL._SY445_.jpg,{'Clothing': 94168},"[['Clothing, Shoes & Jewelry', 'Novelty, Costumes & More', 'Costumes & Accessories', 'Costumes', 'Women']]",,Rubie&#39;s Costume Co
B00001U07B,Adult Priest Plus Size Costume - Adult Full,11.25,http://ecx.images-amazon.com/images/I/31CcUZoNXWL._SY445_.jpg,,"[['Clothing, Shoes & Jewelry', 'Novelty, Costumes & More', 'Costumes & Accessories', 'Costumes', 'Men']]",,Rubie&#39;s Costume Co
B00001U07M,Wicked Witch Adult Costume,30.77,http://ecx.images-amazon.com/images/I/31cTmPDOf5L._SY445_.jpg,,"[['Clothing, Shoes & Jewelry', 'Novelty, Costumes & More', 'Costumes & Accessories', 'Costumes', 'Women']]",,Rubie&#39;s Costume Co
B00001TOXD,Deluxe Halloween Witch 41&quot; Broomstick Costume Accessory (Standard),8.0,http://ecx.images-amazon.com/images/I/51CS2CH8YGL._SY300_.gif,{'Toys & Games': 30106},"[['Clothing, Shoes & Jewelry', 'Novelty, Costumes & More', 'Costumes & Accessories']]","The well-dressed and accessorized witch won't be without her broom on a night as important as Halloween. After all, how would she get home after the big party? This broom is 39 inches long with a small, old-fashioned bunch of broomsticks (so we know it's a broom for flying and not for housecleaning).--Marcie Bovetz",Rubie&#39;s Costume Co
B00001T8RT,DELUXE HALLOWEEN SKULL WARRIOR TRIDENT COSTUME ACCESSORY,5.53,http://ecx.images-amazon.com/images/I/21SGoRn34sL._SY300_.jpg,{'Toys & Games': 59948},"[['Clothing, Shoes & Jewelry', 'Novelty, Costumes & More', 'Costumes & Accessories', 'More Accessories']]","Any ghost, ghoul, or goblin could use this Skull Warrior pitchfork to add an  element of excitement on Halloween night. The pitchfork is 55 inches long, with a black handle and three  silver prongs enhanced with a spooky skull in the center. No pitching a fit with the pitchfork if you don't  get enough candy!--Marcie Bovetz",Rubie&#39;s Costume Co
B00001TZZN,Adult Cruella DeVil Costume,34.98,http://ecx.images-amazon.com/images/I/318V37T3R8L._SY445_.jpg,{'Clothing': 153602},"[['Clothing, Shoes & Jewelry', 'Novelty, Costumes & More', 'Band & Music Fan', 'Accessories'], ['Clothing, Shoes & Jewelry', 'Novelty, Costumes & More', 'Costumes & Accessories', 'Costumes', 'Women']]",,Disguise Costumes
B00001W0F2,Marvel Spider-Man Deluxe Costume Child 7-8,20.49,http://ecx.images-amazon.com/images/I/41sE3LmnZFL._SY300_.jpg,{'Toys & Games': 200886},"[['Clothing, Shoes & Jewelry', 'Novelty, Costumes & More', 'Costumes & Accessories', 'Costumes', 'Kids & Baby', 'Boys']]","From the big white eyes to the black-and-red webbing on the  sleeves, this Spider-Man costume looks like it came right out of Peter  Parker's closet--and you can be sure that it'll have kids crawling the  walls on Halloween night. But the best part of this one-piece, zip-up  body suit is what goes on underneath: a well-muscled foam chest that  fills out Spidey's build with a six-pack and a nice set of pecs. The  classic, secret-identity-concealing cloth mask tops off the costume,  with generous eye holes and a tie at the bottom. The costume fits kids  size 7 to 10.--Paul Hughes",Disguise Costumes
B00001W0J3,Minnie Mouse Infant - Size: 12-18 months Costume,14.85,http://ecx.images-amazon.com/images/I/41EEPsfQgGL._SY300_.jpg,{'Toys & Games': 15522},"[['Clothing, Shoes & Jewelry', 'Novelty, Costumes & More', 'Costumes & Accessories', 'Costumes', 'Kids & Baby', 'Infants & Toddlers', 'Baby Girls']]","Everyone's favorite Mouse!  Since being created in 1928, Mickey Mouse is still the most popular Disney character.  This costume is so cute for children and more importantly is comfortable and easy to take on and off.  It has closure snaps that allow for easy diaper changes.  The attached hood has Mickey's face with his classic two mouse ears.  Don't miss out on this instant Disney Classic!  Includes: Bodysuit with character hood and closure with snaps along center front and inseams.",Disney
B00001W0KA,Buzz Lightyear Deluxe - Size: Child S(4-6),22.14,http://ecx.images-amazon.com/images/I/41XTdftgLeL._SY300_.jpg,{'Toys & Games': 11999},"[['Clothing, Shoes & Jewelry', 'Novelty, Costumes & More', 'Costumes & Accessories', 'Costumes', 'Kids & Baby', 'Boys']]","Kids can get ready to blast off ""to infinity and beyond""--or at  least around the block for trick-or-treating--in this snazzy Buzz  Lightyear costume inspired by theToy Story 2movie. The set  includes a purple, black, green, and white nylon hooded bodysuit with an  attached foam-padded chest piece and wristbands. The padded ""shin  guards"" complete the look. The chest plate has fun, galactic detailing  (screen-printed lights, insignia, and a nametag). Machine washable.--Melissa Wilson",Disney
B00001W0GC,Mickey Mouse Deluxe - Size: Child S(4-6x),19.89,http://ecx.images-amazon.com/images/I/415dooeizfL._SY300_.jpg,{'Toys & Games': 19708},"[['Clothing, Shoes & Jewelry', 'Novelty, Costumes & More', 'Costumes & Accessories', 'Costumes', 'Kids & Baby', 'Infants & Toddlers', 'Baby Boys']]","Everyone's favorite Mouse!  Since being created in 1928, Mickey Mouse is still the most popular Disney character.  This costume is so cute for children and is comfortable to wear.  Coming with an attached sequin bow tie and cool Mickey Mouse ear hood, this costume will turn any child into the instant classic character Mickey Mouse.  Don't miss out on this instant Disney Classic!  Includes: Soft jumpsuit with incorporated jacket, attached sequined bow tie and character hood.",Disney
B00002243H,Bucket Boss Brand 06005 Contractors Briefcase,29.99,http://ecx.images-amazon.com/images/I/51fhCAW06nL._SX300_.jpg,,"[['Clothing, Shoes & Jewelry', 'Luggage & Travel Gear', 'Briefcases']]","The Bucket Boss 06005 Contractor's Briefcase handles both the business and the tool aspects of your job. Two jumbo cargo pockets have room for a laptop, papers, and files, and smaller pockets hold card, pens, and pencils. A security pocket holds your checkbook, and a zippered flap pocket on the outside keeps papers for frequent and easy access. The tools can be put in box pleated pockets and pockets designed to hold hand tools, such as a calculator, tape, and screwdrivers, while elastic keepers hold prints, plans, or a small umbrella. A sound-transparent pocket for your cell phone lets you hear phone calls before they go to voice mail. You'll also appreciate the top zipper for enabling access to the bag without having to open its cover flap.",Bucket Boss
B00002251L,Occidental Leather 5009 Leather Work Suspenders,66.5,http://ecx.images-amazon.com/images/I/715444PGXWL._SY300_.gif,,"[['Clothing, Shoes & Jewelry', 'Men', 'Accessories', 'Suspenders']]","Traditional leather suspenders for the professional! Large shoulder pads with heavy-duty spring clips, snap on and off with included direct connection kit. One-size-fits-all. Fully adjustable. May be permanently attached or leather loops are provided for optional slip-on use. Made in USA.",Occidental Leather
B00002N5QQ,McGuire-Nicholas C14 Five Pocket Waist Apron,6.97,http://ecx.images-amazon.com/images/I/41NX20VWTGL._SX300_.jpg,,"[['Clothing, Shoes & Jewelry', 'Novelty, Costumes & More', 'Work Wear & Uniforms', 'Clothing', 'Food Service', 'Aprons']]","The five pocket waist apron has two large flared pockets, two small tool pockets, and one small center pocket. It offers two rivet reinforced polypropylene hammer loops.  The warranty is one year on defective merchandise.",McGuire-Nicolas
B00002N7X0,McGuire Nicholas C9 4 Pocket Utility Bib Apron in Natural Cotton,7.47,http://ecx.images-amazon.com/images/I/317DG30BJYL._SY300_.jpg,,"[['Clothing, Shoes & Jewelry', 'Novelty, Costumes & More', 'Work Wear & Uniforms', 'Clothing', 'Food Service', 'Aprons']]",This bib apron has 2 large pockets at waist and 2 smaller chest pockets for holding tools and other accessories. The loop neck strap and waist ties provide a secure and easy fit. The cotton canvas material is durable and easy to maintain.,McGuire-Nicholas
B000034DL1,Kid's Pirate Hat,19.99,http://ecx.images-amazon.com/images/I/415LJg7FTzL._SY445_.jpg,{'Clothing': 310480},"[['Clothing, Shoes & Jewelry', 'Boys'], ['Clothing, Shoes & Jewelry', 'Novelty, Costumes & More', 'Costumes & Accessories', 'Hats & Caps', 'Kids & Baby']]",,elope
B000034DLF,Kid's Princess pink,15.83,http://ecx.images-amazon.com/images/I/411xZqyLihL._SY300_.jpg,{'Toys & Games': 132163},"[['Clothing, Shoes & Jewelry', 'Novelty, Costumes & More', 'Costumes & Accessories', 'Hats & Caps']]","Make-believe and dress-up play allow children the opportunity  to be anything they can dream of. Sometimes all it takes is a pink hat  to transform a child into a medieval princess or a magical wizard. This  17.5-inch conical hat is covered with luxurious dark pink velvet,  trimmed with shimmering paisley ribbons, and comfortably lined with  black fabric. Made of 100 percent polyester, it can be dry-cleaned or  spot-cleaned with a damp cloth. The base of the hat measures about 23  inches in circumference and has a spongy band draped in metallic gold  fabric that has enough give to fit a variety of head shapes and sizes.  A tuft of white tulle threaded with metallic gold strands blossoms from  the crown of the hat and cascades down the back to create a majestic  25-inch veil.--Kathryn Gustafson",elope
B000034DKV,Kids Red Ant Hat,14.95,http://ecx.images-amazon.com/images/I/41LY515dcHL._SY445_.jpg,{'Clothing': 287729},"[['Clothing, Shoes & Jewelry', 'Boys'], ['Clothing, Shoes & Jewelry', 'Novelty, Costumes & More', 'Costumes & Accessories', 'Hats & Caps', 'Kids & Baby']]",,elope
B000034DKZ,"Elope Kid's Magician Hat With Rabbit, Black/White, One Size",19.95,http://ecx.images-amazon.com/images/I/41S0Ac2xBxL._SY300_.jpg,{'Toys & Games': 13172},"[['Clothing, Shoes & Jewelry', 'Novelty, Costumes & More', 'Costumes & Accessories', 'Hats & Caps']]","Presto, change-o! Children can transform themselves into  magicians with this ultimate prestidigitator's prop. The velvety black  top hat comes equipped with a secret interior compartment and a soft,  plush white rabbit that hides easily inside. Aspiring magicians can show  spectators a seemingly empty hat and then proudly pull the small rabbit  out of the well-concealed pocket. Great looking and a cinch to maneuver,  this hat will truly set the stage for a terrific magic act.--Jane  Snyder",elope
B000034DLD,Elope Inc. Kid's Birthday Cake Hat,19.95,http://ecx.images-amazon.com/images/I/417DzJoUZWL._SY300_.jpg,{'Toys & Games': 188819},"[['Clothing, Shoes & Jewelry', 'Novelty, Costumes & More', 'Costumes & Accessories', 'Hats & Caps', 'Kids & Baby']]","You say it's your birthday? Well, what could be sweeter than a  beautiful frosty-white birthday cake--that you wear on your head?!  That's right, there will be no mistaking the birthday girl when  this hat is tossed into the ring. The white cake has pink frosting,  multicolored flowers, and five big yellow ""flaming"" candles on top. The  ""Happy Birthday"" message is embroidered across the cake in bright,  festive letters. The flat brim of the hat is light blue and serves as  the cake plate. A great addition to any birthday party, the birthday  cake hat is also ideal for costuming or creative dress-up role-play.  Size is adjustable.--Alison Golder",elope
B000034DLC,Kids King Crown Hat,19.95,http://ecx.images-amazon.com/images/I/41MUq%2BDUTAL._SX342_.jpg,{'Clothing': 170923},"[['Clothing, Shoes & Jewelry', 'Girls'], ['Clothing, Shoes & Jewelry', 'Boys'], ['Clothing, Shoes & Jewelry', 'Novelty, Costumes & More', 'Costumes & Accessories', 'Hats & Caps']]",,elope
B000034DLG,Elope - Grasshopper Child Hat,14.98,http://ecx.images-amazon.com/images/I/41MZdLC3jVL._SY445_.jpg,,"[['Clothing, Shoes & Jewelry', 'Novelty, Costumes & More', 'Costumes & Accessories', 'Hats & Caps'], ['Clothing, Shoes & Jewelry', 'Novelty, Costumes & More', 'Costumes & Accessories', 'Costumes']]",,elope
B000034DKX,Kid's Astronaut Hat,19.95,http://ecx.images-amazon.com/images/I/41ISZs-xOwL._SY300_.jpg,{'Toys & Games': 71237},"[['Clothing, Shoes & Jewelry', 'Novelty, Costumes & More', 'Costumes & Accessories', 'Hats & Caps', 'Kids & Baby']]","What kid hasn't dreamed of traveling through space to visit  faraway planets? Round up your wannabe astronaut friends and create  outer space adventures all your own. The white helmet-style hood has  silver trim and is emblazoned with the American flag and the NASA  insignia; it also features a built-in ""microphone."" Dress-up is a great  way to stimulate imagination and creativity through role-play. So let  your imagination ""blast off"" anytime the mood strikes.--Alison  Golder",elope
B00004SR9N,Lewis N. Clark  Replacement Luggage Shoulder Strap Bag,7.72,http://ecx.images-amazon.com/images/I/415usgslN6L._SX342_.jpg,{'Clothing': 16816},"[['Clothing, Shoes & Jewelry', 'Luggage & Travel Gear', 'Travel Accessories', 'Luggage Straps']]",,Lewis N. Clark
B00004SR9S,Lewis N. Clark  Lightweight Travel Garment Bag,13.99,http://ecx.images-amazon.com/images/I/31A158snQAL._SY445_.jpg,{'Clothing': 314765},"[['Clothing, Shoes & Jewelry', 'Luggage & Travel Gear', 'Luggage', 'Garment Bags']]",,Lewis N. Clark
B00004SR9T,Lewis N. Clark  Ergonomic Luggage Shoulder Strap Bag,11.93,http://ecx.images-amazon.com/images/I/41q06eRrn8L._SX342_.jpg,{'Clothing': 541160},"[['Clothing, Shoes & Jewelry', 'Luggage & Travel Gear', 'Travel Accessories', 'Luggage Straps']]",,Lewis N. Clark
B00004SR8Z,Lewis N. Clark Deluxe Neck Stash,12.8,http://ecx.images-amazon.com/images/I/41RfWLMDFWL._SY445_.jpg,{'Clothing': 1631},"[['Clothing, Shoes & Jewelry', 'Luggage & Travel Gear', 'Travel Accessories', 'Travel Wallets']]",,Lewis N. Clark
B00004SR8X,Lewis N. Clark TravelDry Waist Stash,10.99,http://ecx.images-amazon.com/images/I/41Tk8soGHxL._SX342_.jpg,{'Clothing': 163012},"[['Clothing, Shoes & Jewelry', 'Luggage & Travel Gear', 'Travel Accessories', 'Travel Wallets']]",,Lewis N. Clark
