asin,title,price,imUrl,salesRank,categories,description,brand
1890703338,My Kindergarten Year - A Keepsake Book,15.75,http://ecx.images-amazon.com/images/I/51NtvXE3MiL._SY300_.jpg,,[['Baby']],Penny Laine Papers - Book Mates Collection - Keepsake Book - My Kindergarten Year,A Keepsake Book
1894067479,Baby's First Year Keepsake Photo Album and Journal with Plush Growth Chart,28.0,http://ecx.images-amazon.com/images/I/51EbnvpHytL._SX300_.jpg,,[['Baby']],Your baby's first year is filled with precious moments you'll want to remember! Capture them all in this great photo album and journal.,
1904272177,Jellycat - Cat &amp; Butterfly Book,8.5,http://ecx.images-amazon.com/images/I/31MPLAjVIrL.jpg,,[['Baby']],"Jellycat is one of the world's leading luxury soft toy companies, fast becoming a lifestyle.  Designed in England, Jellycat produces the most sophisticated and high quality soft items for your little one.This 6"" board book not only tells a story, it also has textures and pictures on each page that can be touched or pulled on.  Highly interactive for infants and toddlers.  Velcro loop to attach to stroller or car seat.",Jellycat
1904272169,Jellycat Elephant and Mouse Book,8.5,http://ecx.images-amazon.com/images/I/511Ly0B3vBL._SY300_.jpg,,[['Baby']],Story time doesn't have to be boring with a Jellycat book. A Great early learning tool that is perfect for bedtime reading or as a traveling companion.,Jellycat
1931312532,"SoftPlay Play and Discover Book, Bee",16.44,http://ecx.images-amazon.com/images/I/41ly2aSrCxL._SX300_.jpg,,[['Baby']],"Why does a bee buzz. Find out about a big bee and what he does. Fly through easy learning activities with a bumblebee friend to show you everything to discover along the way. Bright colorful patterns, three-dimensional flaps to lift, a mirror for peek-a-boo fun, textures and sounds. An amusing story created for early language development and basic motor skills.",SoftPlay
3869140003,Haba Bath Book Snail,14.39,http://ecx.images-amazon.com/images/I/51jgNNfABKL._SX300_.jpg,,[['Baby']],"Enjoyable waterproof books & squirt toys for bath time. Charmingly illustrated photos are sure to delight. 10 pages of durable soft, flexible, easy to clean plastic.",Haba
3939709670,"Haba Fabric Book, Habalinos",11.86,http://ecx.images-amazon.com/images/I/51C%2B3xaHcML._SX300_.jpg,,[['Baby']],"Perfect as a baby's first book, this portable page turner is great for infants on the go. Made from soft cloth material and filled with colorful pictures of the habalinos, this book will keep baby's interest. The crinkle paper and squeaker page will certainly perk your little one's senses. A perfect addition to any playroom. Made from 100% polyester.",Haba
3939709662,"Haba Fabric Book, A Day with Paul",9.99,http://ecx.images-amazon.com/images/I/41MOCoXMVcL._SX300_.jpg,,[['Baby']],"Perfect as a baby's first book, this portable page turner is great for infants on the go. Made from soft cloth material and filled with colorful pictures of Paul and pals, this book will keep baby's interest. The crinkle paper and squeaker page will certainly perk your little one's senses. A perfect addition to any playroom. Made from 100% polyester.",Haba
5559754722,God Created Everything Nite Lite,24.49,http://ecx.images-amazon.com/images/I/41ix0vwDJtL._SY300_.jpg,,[['Baby']],"Holder Reads: God created everything, Butterflies and birds that sing, The sun and stars and sky of blue, But best of all, Created you! Features Jungle Animals. Dimensions 6.5""H X 5.5""W X 2.25""D. Materials RESIN/STONE MIX. Great gift idea!","Roman, Inc."
6004005258,Hunnt&reg; Falling Flowers and Birds Kids Nursery Home Decor Vinyl Mural Art Wall Paper Stickers,7.0,http://ecx.images-amazon.com/images/I/51Y%2BqQv70oL._SX300_.jpg,,[['Baby']],"The decals are made of a high quality, waterproof, and durable vinyl and will stick to any smooth surface such as walls, doors, glass, cabinets, appliances, etc. You can add your own unique style in minutes! This decal is a perfect gift for friend or family who enjoy decorating their homes. Imaginative art for you and won't damage your walls! Without much effort and cost you can decorate and style your home. Quick and easy to apply~!!! Important: This wall sticker contains white edges around the patterns, white wall is required for the best results",Hunnt
6148479621,Cloth Diaper Pins Stainless Steel Traditional Safety Pin (Asst),2.3,http://ecx.images-amazon.com/images/I/41LOFUvaVBL._SX300_.jpg,,[['Baby']],"Strong, rustproof diaper pins are made from stainless steel- Each pack contains 10 diaper pins with locking closures of the same color or if you choose the Asst pack you will get 12 pins.",Gifts by Lulee/Baby
6151000285,Flying Dandelion - Home Decor Vinyl Mural Art Wall Paper Stickers,6.94,http://ecx.images-amazon.com/images/I/51hFoxTGcdL._SX300_.jpg,,[['Baby']],"The decals are made of a high quality, waterproof, and durable vinyl and will stick to any smooth surface such as walls, doors, glass, cabinets, appliances, etc. You can add your own unique style in minutes! This decal is a perfect gift for friend or family who enjoy decorating their homes. Imaginative art for you and won't damage your walls! Without much effort and cost you can decorate and style your home. Quick and easy to apply~!!! Important: This wall sticker contains white edges around the patterns, white wall is required for the best results.",
6148479613,Cloth Diaper Pins Stainless Steel Traditional Safety Pin (Black),7.5,http://ecx.images-amazon.com/images/I/412ljAN0HCL._SY300_.jpg,,[['Baby']],"Strong, rustproof diaper pins are made from stainless steel- Each pack contains 10 diaper pins with locking closures of the same color or if you choose the Asst pack you will get 12 pins.",Gifts by Lulee/Baby
7505724126,Tupperware Ideal Little Kids Bowl Set of 3 with Seals,13.5,http://ecx.images-amazon.com/images/I/311xCL74FkL.jpg,,[['Baby']],3 bowls in nice colors for kids and toddlers.,Tupperware
7842953651,Blessed By Pope Francis John Paul II- Juan Pablo II Medal Engravable,10.25,http://ecx.images-amazon.com/images/I/5121Ae98KFL._SX300_.jpg,,[['Baby']],"This religious item was blessed by Pope Francis at the Vatican in Rome, Italy... Included is little card with the blessing,a beautiful organza bag to keep your religious keepsake.","Gifts by Lulee, LLC"
9178893453,"Sm&aring;land B&ouml;na Ikea - Kladd Randig Bib, Blue, Redsm&aring;land B&ouml;na Ikea - Kladd Randig Bib, Blue, Red",12.95,http://ecx.images-amazon.com/images/I/11QJCYIFkhL.jpg,,[['Baby']],,
9984293521,Angel Archangel St Michael Statue Guardian Angel Patron Saint of Law Enforcement,34.5,http://ecx.images-amazon.com/images/I/51t0Zalg65L._SY300_.jpg,,[['Baby']],"St. Michael the Archangel, the defender of God's people","Gifts by Lulee, LLC"
B00000ISF6,Sounds of the Orchestra Cartridge for Music Blocks by Neurosmith,21.27,http://ecx.images-amazon.com/images/I/418P6AQCDGL._SX300_.jpg,,[['Baby']],"This Sounds of the Orchestra Music Blocks Cartridge adds nearly limitless new compositions to  the award-winning Music Blocks learning toy by Neurosmith. The same colorful blocks and shapes make  new sounds with the same basic equipment. With them, young children can exhibit their musical  intelligence &agrave; la Beethoven. The square is a violin; the circle is a bassoon; the triangle a flute; the  star a piano; and the octagon a trumpet. The rectangle is an ensemble. The add-on cartridge scores even  more musical discovery for children (as young as two) with this sleek, sophisticated music box.--Lynne Sampson",Neurosmith
B00000IS31,"Milestones, Kids' Step Stone Kit",13.32,http://ecx.images-amazon.com/images/I/5146VW6VNQL._SX300_.jpg,,[['Baby']],"What a great way to make an impression. This Kids' Step Stone Kit includes everything you need to make a wonderful stepping stone: StoneCraft mix (containing Portland Cement and silica sand),  rainbow rocks, glass gems and glitter, and a craft stick for writing. Kids will love making pictures of  gardens and rainbows, or immortalize their very own handprint--just like the stars. A winner of the 1998 Parents  Choice Approval stamp. Adult supervision required.--Andrea Linsky",Midwest Products Co.
B00000ITJF,Rollipop Baby Toy Model: Advanced,42.0,http://ecx.images-amazon.com/images/I/41xyMDBnzvL._SX300_.jpg,,[['Baby']],"Infant & toddler  tracking toy. Infants and toddlers use tracking for visual memory and visual perception as they learn to use their eyes to direct and coordinate their body's large muscle groups. Rolli-Pop Advanced is designed to develop this crucial skill using weighted balls that roll down slower than gravity would dictate... you just can't take your eyes off of it!  Developmental Qualities include Tracking Skills, Fine & Gross Motor Skills, Hand-eye Coordination, Logic, Reasoning and Auditory Sensory Development. Set includes: 5 weighted tracking balls. 19' X 19"" X 11"".",Edushape
B00000IUB2,Tolo Abacus Rattle,7.99,http://ecx.images-amazon.com/images/I/51oL0id8X2L._SX300_.jpg,,[['Baby']],Rattle and abacus in 1.  There are 3 rows with rings for rattling fun and early counting.,Tolo
B00000IUMP,Uncle Goose Groovie Blocks (28 pcs),36.95,http://ecx.images-amazon.com/images/I/51MROCSUlbL._SX300_.jpg,,[['Baby']],"This is a wonderful set of wooden blocks, and their nontoxic, colored embossing (on four sides!) is not merely decorative. Grooves on two sides make it easy to interlock the blocks (1.5 inches each). Eighteen of the blocks are numbered (two sets of 0 to 9). On the reverse side of each numbered block is an embossed group of the same number of shapes. But each set is different. For example, a 3-by-3-inch grid of nine green squares--all the same size--are on the back of one of the ""9"" blocks. On the other ""9"" block is solar-system-like arrangement of nine different-size circles. So the concept of number can be appreciated--visually and by feel--independent of size. The nonembossed sides are vividly painted patterns that can be used for matching shapes and, in combination, for creating larger shapes. A useful sheet of suggested play activities is included.--Louise Carter",Uncle Goose
B00000IZRM,Fisher Price Happy Bulldozer,10.99,http://ecx.images-amazon.com/images/I/4122FFAG9FL._SX300_.jpg,,[['Baby']],"Make way for the happy bulldozer--a sure hit with any  vehicle-loving tot. This bulldozer has a bright yellow body, blue rolling  wheels, and a smiling orange scoop that's easy to position up or down.  Press on the truck's cab to hear it squeak and to see the little red  bead pop up in the clear plastic exhaust stack. Its compact size,  smooth, rounded edges, bright colors, and fun noises make it the  perfect first truck for baby.--Elisabeth Fredrickson",Fisher-Price
B00000J0HR,Sassy Smiley Face Rattle,24.63,http://ecx.images-amazon.com/images/I/418MXLfvU6L._SX300_.jpg,,[['Baby']],"A wonderful new spin on a classic idea, the Smiley Face rattle is a 5-inch diameter yellow disk  with a big smile, orange cheeks, and black beads that roll around in two clear ""eyes."" Give it a shake and  baby is treated to rattling sound effects provided by smaller beads trickling down two enclosed curved  channels at top and bottom. Poke Smiley's red nose and get a cheeky little beep. Smiley's ears are the  handles, and the back is a mirror. This rattle is sure to be well loved and much chewed on. Winner of the  Oppenheim Toy Portfolio Best Toy Award.--Richard Farr",Sassy
B00000J0GB,Sassy Hip-O-Boat,16.54,http://ecx.images-amazon.com/images/I/41dsOj4dbGL._SX300_.jpg,,[['Baby']],"On your mark, get set, go! It's time for the Tube 'n Fish bathtub races. Pull this fish's tail and your child will squeal with excitement as the fish swims away. This cute rubber goldfish has yellow fins with green polka dots and floats in an inner tube that's purple with white polka dots. Fish's friendly face has big blue eyes and bright pink smiling lips. This tub toy is mildew resistant and guaranteed to provide hours of bath time fun. It comes with a tub decal with safety tips from the U.S. Consumer Product Safety Commission.--Tami Horiuchi",Sassy
B00000J033,Earlyears: Earl E. Bird with Teething Rings,9.41,http://ecx.images-amazon.com/images/I/71YSTMCE0AL._SX300_.gif,,[['Baby']],"Earl is as fun as they come! The perfect toy for your newborn, Earl has many exciting developmental features to offer, while still maintaining his cute, lovable image. The colorful beak is irresistible to little hands for grabbing and his wings are made from brightly colored fabrics. Attached teething rings provide different texture for baby to chew. Earl's belly has a squeaker and his body is made of soft filling with reinforced bean bags to allow him to sit up as well. The long, multi-colored legs are perfect to grab onto and Earl's feet have a knobbed texture on one and the other crinkles. A bright red tail also reinforces his charm with a crinkle sound to draw attention.",Earlyears
B00000J3LN,Lullaby and Goodnight by Pockets of Learning,26.9,http://ecx.images-amazon.com/images/I/41FvXqEm4YL._SY300_.jpg,,[['Baby']],"This wonderful cloth book will have your child smiling all the way to bed!  The soft purple book measures 8 inches and has a sturdy purple zipper around three  sides, with soft stuffed handles on top. A picture of a bear tucked into bed and the words  ""Lullaby  and Good Night"" are embroidered on the front. Inside there are four stiff white  fabric-covered pages with quilted and embroidered pictures depicting a little bear's bedtime  ritual: First the bear drinks his milk. Then your child can brush the bear's teeth with the  conveniently attached stuffed toothbrush. Next there's a pair of overalls with Velcro  straps, containing a removable 4-inch-long stuffed bear that plays a Brahms lullaby when  you press his tummy. The following pages have flaps and removable accessories that  enable the stuffed bear to take a bath, put on pajamas, read a bedtime story, say a prayer,  and receive a goodnight kiss from Mama Bear. This darling book provides a soothing  bedtime ritual that's sure to inspire sweet dreams.--Tami Horiuchi",Pockets Of Learning
B00000J44H,"North American Bear Company Sleepyhead Bunny Blue, Blue Stripe, Medium",19.01,http://ecx.images-amazon.com/images/I/41wo8SiDYtL._SY300_.jpg,,[['Baby']],"Sometimes the simple toys are the best. Sleepyhead Bunny is winner of the Oppenheim Best  Toy award, and for good reason. The 15-inch blue bunny is made of 100 percent baby-safe material--no buttons, loose strings, or rough edges.  It is filled with soft, squishy fiber, so it is  easy to hold, carry, and cuddle. Bunny's sleeping jumper and long nightcap are made of striped cotton, beautifully constructed with a simple design: three embroidered buttons up  the front and a charming folded collar. There is a wide pocket on the back of  the jumper. Bunny's long, soft ears poke through openings in the nightcap. Her  face is quiet with one black stitch for each eye, and a single-stitch smile. Your  baby will fall in love at first squeeze.--Sandy Hirsch",North American Bear
B00000J44I,"North American Bear Company Sleepyhead Bunny Pink, Pink Stripe, Medium",15.15,http://ecx.images-amazon.com/images/I/41cX8wNkFYL._SY300_.jpg,,[['Baby']],"Sometimes the simple toys are the best. Sleepyhead Bunny is a winner of the Oppenheim Best  Toy award, and for good reason. The 15-inch pink bunny is made of 100 percent baby-safe material--no buttons, loose strings, or rough edges.  It is filled with soft, squishy fiber, so it is  easy to hold, carry, and cuddle. Bunny's sleeping jumper and long nightcap are made of striped cotton, beautifully constructed with a simple design: three embroidered buttons up  the front and a charming folded collar. There is a wide pocket on the back of  the jumper. Bunny's long, soft ears poke through openings in the nightcap. Her  face is quiet with one black stitch for each eye, and a single-stitch smile. Your  baby will fall in love at first squeeze.--Sandy Hirsch",North American Bear
B00000J43Y,North American Bear Company Flatso Mobile,33.09,http://ecx.images-amazon.com/images/I/41%2BvJQhGvlL._SY300_.jpg,,[['Baby']],"This musical mobile features a charming menagerie of animals rotating around a charming frog. As ""Hush Little Baby"" plays, a plush, pastel-colored hippopotamus, rabbit, elephant, and bear are posed with beach balls and achieving marvelous feats of balance! A baby's concentration will be strengthened while lying in the crib and visually tracking the progress of these playful animals. With music and motion combined, babies will get an early introduction to dance and rhythm, especially if a parent sings along with this familiar lullaby. The quick and easy assembly allows the mobile to be attached to a crib in no time. For further convenience, the wind-up music box has an on/off switch. To prevent possible entanglement or strangulation, the manufacturer recommends that the mobile be removed from cribs as soon as babies are able to push up on their hands and knees.--Wendy Slotboom",North American Bear
B00000J55P,"Sassy Large Toy Organizer, Orange / Blue",10.0,http://ecx.images-amazon.com/images/I/510uSbO-ofL._SX300_.jpg,,[['Baby']],"This big colorful fish will hold a couple of bathtubs worth of  squirty toys and scoops, and look pretty good doing it. One large and  two smaller pockets allow for sorting activity. The nylon mesh fish  measures 25 by 28 inches, and has sewn-on stripes, eyes, fins, lips,  and tail that won't fade, bleed, or mildew. Four hefty suction cups  keep the bag in place on the wall even when it's full.--S. J.  Kurtz",Sassy
B00000J4YW,HABA Piro Clutching Toy,5.23,http://ecx.images-amazon.com/images/I/41RfmT7286L._SY300_.jpg,,[['Baby']],"Just 4 inches high, Piro is a thoroughly engaging little wooden clown  called a ""handling toy"" by his German maker. Made of glassy smooth maple  beads and blue lacquered maple discs, Piro's flexible body clicks as he bends  and bows. With a pointy yellow cap atop his head, a round red nose, and a  cheery lopsided smile, this superbly crafted fellow can also stand alone on  his bright red base, tilting amusingly at any almost any angle. Made from  high-quality hardwood and nontoxic coloring, Piro is just the right size for  small fists to grasp and safe for teething babies. But don't let kids have  all the fun--he'd also make an amusing desk toy for the  executive who has everything. Meets all European safety requirements for baby  toys.--Marianne Painter",Haba
B00000J55R,TUB TOY BAG organizer,9.99,http://ecx.images-amazon.com/images/I/41uFD4Gw6YL._SY300_.jpg,,[['Baby']],"A colorful nylon mesh bag that helps make after-bath pick-up fun. Two pockets help keep bath items organized. Made of quick dry nylon and mesh material that won't fade, bleed or mildew. Three suction cups help keep the bag in place on the tub wall.",Sassy
B00000J55X,Big and Small Chime Ball by Sassy,11.34,http://ecx.images-amazon.com/images/I/41sF4tNlawL._SY300_.jpg,,[['Baby']],This ball-within-a-ball chimes with every move. Sturdy plastic outer ball has generous cutouts to make gripping easy for little hands! Ages: 6 Months +,Sassy
B00000JMUM,Pooh Baby's First Tigger,46.99,http://ecx.images-amazon.com/images/I/4144Y7V0AVL._SY300_.jpg,,[['Baby']],"Tigger is indeed a ""wonderful thing""--a bouncy storybook tiger  who embodies all the exuberance and glee of early childhood. Although  children typically fall in love withWinnie-the-Poohcharacters  during toddler years, this infant-safe plush toy makes it possible for  babies to become enchanted with the critters of the Hundred Acre Wood  from the moment they are born. This 12-inch-high Tigger is made of  velour fur and ultra-soft stuffing, so he's a cuddly fellow to carry  about. Since he's machine washable and dryer safe, he can easily stay  fresh and clean throughout the early years of hard loving.--Hannah  Reynolds",Pooh
B00000JXTC,Pedella Wooden Push Toy,91.38,http://ecx.images-amazon.com/images/I/41jOmvQ5nnL._SX300_.jpg,,[['Baby']],"One of the cutest push-toys  we've ever encountered, this marching mallard has leather duck feet  that go flippety-flop as she waddles along. Wooden beads on her blue  wooden cap go clickety-clack; a jingle bell at her neck adds a little music to top off the rhythm. For all the accoutrements, you'd think she'd be a thunderous bird, but she's actually rather whimsically sedate. Pedella is impeccably fashioned of solid woods; bell, beads, and leather feet are firmly attached.  Her red wooden wheels are set off just enough to give her a real waddle. Her handle is almost 21 inches tall: perfect for that little one who's just learned to walk. Although the felt ruffle at her neck may eventually take wing, she's a superbly crafted toy that will last through many a rainy day.--Julie Ubben",Selecta
B00002JV9S,The First Years Massaging Action Teether,8.84,http://ecx.images-amazon.com/images/I/41gVp98nx4L._SY300_.jpg,,[['Baby']],"In a relatively new concept in teething, The First Years  introduces this massaging action teether. The concept is really quite  simple: offer even the youngest infants a means to massage their gums  at will. The massaging action increases circulation, thereby helping to  alleviate swelling and discomfort. This soft, yellow, star-shaped  teether has a smiling face and three nubby points that vibrate when a  child bites down on them. The star sits upon an oversized blue plastic  handle that's easy for even the youngest child to grasp. There's also  an opening at the bottom of the handle that accepts a toy strap. The  star rattle is surface washable and is powered by a nonreplaceable  battery that's sealed inside the teether's handle for maximum safety.--Tami Horiuchi",The First Years
B00002JXFI,The First Years Soft Teething Beads,6.09,http://ecx.images-amazon.com/images/I/41jlvh1lycL._SY300_.jpg,,[['Baby']],"As is the case with pacifiers and bottles, different teethers  please different babies. Having the right one can make all the  difference in the world. These Soft Teething Beads are attached to a  yellow plastic claspless cord. Twelve knobby beads make up the teether  so it's long enough for a baby to grasp with both hands. The beads are  good and knobbly so babies will be able to fully work their gums, and  while holding the chain babies will inadvertently practice gross motor  skills by pulling their hands away from each other. When a baby is done  using this teether it'll make a perfect necklace for dolls or a  counting and color toy.--Sandy Hirsch",The First Years
B00003CW8K,Vehicles Wooden Picture Book,14.9,http://ecx.images-amazon.com/images/I/41rWDu2sbyL._SX300_.jpg,,[['Baby']],"Picture book made of wood printed with beautiful and imaginative motifs and pictures.  This toy makes it possible for even babies to ""read their first book"".",Selecta
B00003XAKP,"Summer Infant Ultimate Crib Sheet, 52&quot; x 28&quot;",12.99,http://ecx.images-amazon.com/images/I/31aA%2BSJAg5L._SX300_.jpg,,[['Baby']],"Changing a crib sheet has never been easier. Four products in one, the Ultimate Crib Sheet are a quick change sheet, mattress pad, super absorbent pad, and a waterproof pad. It attaches to the crib by ten elastic straps to ensure a safe night's sleep for baby. No need to remove bumper or lift mattress to change the sheet.",Summer Infant
B00003XAKR,"Summer Infant, Ultimate Training Pad - Twin Mattress, 38&quot; x 28&quot;",16.57,http://ecx.images-amazon.com/images/I/31pMRovlGCL._SX300_.jpg,,[['Baby']],"The Handy's Mattress Pad is a fantastic product for toddlers sleeping on twin or full sized beds. This mattress pads is super absorbent, using poly/rayon filler for extra absorbency/ the bottom is vinyl to protect sheets and the mattress. Great for potty training.",Summer Infant
B000046S3R,Safety 1st Two-Touch Outlet Covers 2-Pack,15.99,http://ecx.images-amazon.com/images/I/41mMTZsYkQL._SY300_.jpg,,[['Baby']],"The Safe Socket Covers installs over a wall plate to prevent curious tots from putting fingers or objects into the outlet.  The ""Squeeze and Lift"" caps make it difficult for children to open.  Features Safe Socket Cover, Squeeze and Lift Caps, push-in-tabs on either side of caps, clearly illustrated instructions and new package design utilizing 5-color graphics and creative new look.  Keep children from access to unused outlets, difficult for little hands to open, easy for adults to open, easy to follow and attracts consumers and clearly demonstrates the product in use.",Safety 1st
B000046S3D,Cord 'Shortner,2.7,http://ecx.images-amazon.com/images/I/41lLUB4xLhL._SX300_.jpg,,[['Baby']],"The Cord Short'ner is designed to store the unused portion of electrical cords that may cause tripping hazards etc., throughout the house.  The lightweight but sturdy plastic compartment has a catch that holds the cord and rotating handle that retracts the cord when turned.  Holds up to 5' of standard extension cords, made of white durable plastic, new package design utilizing 5-color graphics and creative line look, strong brand recognition and packaged with recycled paperboard.  Keeps unused portion of cords safely stored away from children to help prevent tripping hazards, long lasting and blends with any decor, attracts consumers and clearly demonstrates the product in use, safety 1st is the recognized leader in child safety products with 70% of the market share and is environmentally responsive.",Safety 1st
B000046S3E,Safety 1st Stove Knob Covers 5-Pack,5.85,http://ecx.images-amazon.com/images/I/41QD5PJF4ZL._SX300_.jpg,,[['Baby']],"If your child loves to cook, Safety 1st has just the  thing to keep him safe. Stove knob covers can help prevent accidents  like gas leaks and burns from happening by discouraging access to  your stove knobs. Knobs install in minutes and leave you and your  child protected for a lifetime.",Safety 1st
B000046S3T,Plug 'N Outlet Cover,4.29,http://ecx.images-amazon.com/images/I/312%2BBe-pVbL._SY300_.jpg,,[['Baby']],"Our new 2 Piece Shock guard covers conveniently guards outlets in use by preventing children from pulling out the plugs.  The under frame has been designed to be screwed on over the outlet.  The outer box portion snaps into the frame while encasing the plugs away from curious fingers.  Parents can remove the large box piece without having to use a screwdriver.  Features 2 Box shaped covers that fit over ""outlets in use"", 2 Piece design:  Large Box & Frame, 2 openings at bottom of cover, in neutral color and new package design utilizes 5-color graphics and creative line look.  Prevents children from pulling out plugs in use and can keep from putting sharp objects into unused sockets, allows parents to remove the Large Box that covers the outlet, without having to unscrew the product from the wall, allows 2 appliances to be plugged in and the plugs are not accessible to children, blends with all decor and attracts the consumers attention & clearly shows the product in use.",Safety 1st
B000046S3W,Safety 1st Power Strip Cover,7.99,http://ecx.images-amazon.com/images/I/41CCk9VxM-L._SY300_.jpg,,[['Baby']],"The restyled Safety 1st Power Strip Cover conveniently covers the entire power strip, including the on/off switch, preventing children from pulling out the plugs. The collapsible design provides a secure fit for large or small power strips and surge protectors.",Safety 1st
B0000479VM,Safety First Cabinet and Drawer Latches - 12-Pack,4.45,http://ecx.images-amazon.com/images/I/21SJ6PE0EPL.jpg,,[['Baby']],"Our Drawer latches are designed to minimize the risk of injury by keeping drawers and cabinets securely closed.  Each easy-to-install latch will prevent curious tots from opening cabinets and drawers.  Features set of 12 drawer latches, 48 Phillips head screws, positioning adhesive and clearly illustrated instructions.   Prevents children from opening drawers & cabinets, install with just a screwdriver, allows parent to align latch before drilling and is easy to follow.",Safety 1st
