asin,title,price,imUrl,salesRank,categories,description,brand
9539751306,Arizona Heavy Duty Vinyl Bumper Sticker (3 x 5 Inches),3.49,http://ecx.images-amazon.com/images/I/41JO5%2BxX%2BpL._SX300_.jpg,,"[['Automotive', 'Exterior Accessories', 'Decals & Bumper Stickers', 'Bumper Stickers']]",Arizona Bumper Sticker. Long Lasting and durable. Heavy sheen coating for water resistance and to prevent fading,Flag It
9539751284,Alabama Heavy Duty Vinyl Bumper Sticker (3 x 5 Inches),1.69,http://ecx.images-amazon.com/images/I/41gkDvTa8aL._SX300_.jpg,,"[['Automotive', 'Exterior Accessories', 'Decals & Bumper Stickers', 'Bumper Stickers']]",Alabama Bumper Sticker. Long Lasting and durable. Heavy sheen coating for water resistance and to prevent fading,Flag It
9539751322,California Heavy Duty Vinyl Bumper Sticker (3 x 5 Inches),4.03,http://ecx.images-amazon.com/images/I/4136UEWtL-L._SX300_.jpg,,"[['Automotive', 'Exterior Accessories', 'Decals & Bumper Stickers', 'Bumper Stickers']]",California Bumper Sticker. Long Lasting and durable. Heavy sheen coating for water resistance and to prevent fading,Flag It
9539751713,Texas Heavy Duty Vinyl Bumper Sticker (3 x 5 Inches),2.06,http://ecx.images-amazon.com/images/I/31fGCMUm%2BdL._SX300_.jpg,,"[['Automotive', 'Exterior Accessories', 'Decals & Bumper Stickers', 'Bumper Stickers']]",Texas Bumper Sticker. Long Lasting and durable. Heavy sheen coating for water resistance and to prevent fading,Flag It
9539751330,Colorado Heavy Duty Vinyl Bumper Sticker (3 x 5 Inches),1.49,http://ecx.images-amazon.com/images/I/41xexOMBcyL._SX300_.jpg,,"[['Automotive', 'Exterior Accessories', 'Decals & Bumper Stickers', 'Bumper Stickers']]",Colorado Bumper Sticker. Long Lasting and durable. Heavy sheen coating for water resistance and to prevent fading,Flag It
9539752574,Air Force Heavy Duty Vinyl Bumper Sticker (3 x 5 Inches),2.95,http://ecx.images-amazon.com/images/I/41VouJCBnEL._SX300_.jpg,{'Home &amp; Kitchen': 2151535},"[['Automotive', 'Exterior Accessories', 'Decals & Bumper Stickers', 'Bumper Stickers']]",Air Force Bumper Sticker. Long Lasting and durable. Heavy sheen coating for water resistance and to prevent fading,Flag It
9539752426,Tibet Heavy Duty Vinyl Bumper Sticker (3 x 5 Inches),1.69,http://ecx.images-amazon.com/images/I/41Pf5de04jL._SX300_.jpg,,"[['Automotive', 'Exterior Accessories', 'Decals & Bumper Stickers', 'Bumper Stickers']]",Tibet Bumper Sticker. Long Lasting and durable. Heavy sheen coating for water resistance and to prevent fading,Flag It
9539752647,1st Navy Jack Heavy Duty Vinyl Bumper Sticker (3 x 5 Inches),2.04,http://ecx.images-amazon.com/images/I/41UNJ8Snp2L._SX300_.jpg,,"[['Automotive', 'Exterior Accessories', 'Decals & Bumper Stickers', 'Bumper Stickers']]",1st Navy Jack Bumper Sticker. Long Lasting and durable. Heavy sheen coating for water resistance and to prevent fading,Flag It
9539752736,Gadsden Heavy Duty Vinyl Bumper Sticker (3 x 5 Inches),2.6,http://ecx.images-amazon.com/images/I/4131lttUSpL._SX300_.jpg,,"[['Automotive', 'Exterior Accessories', 'Decals & Bumper Stickers', 'Bumper Stickers']]",Gadsden Bumper Sticker. Long Lasting and durable. Heavy sheen coating for water resistance and to prevent fading,Flag It
9539751047,United States Heavy Duty Vinyl Bumper Sticker (3 x 5 Inches),1.54,http://ecx.images-amazon.com/images/I/517S2bmQa1L._SX300_.jpg,,"[['Automotive', 'Exterior Accessories', 'Decals & Bumper Stickers', 'Bumper Stickers']]",United States Bumper Sticker. Long Lasting and durable. Heavy sheen coating for water resistance and to prevent fading,Flag It
9539752086,Germany Heavy Duty Vinyl Bumper Sticker (3 x 5 Inches),2.29,http://ecx.images-amazon.com/images/I/41KhKoQ4yWL._SX300_.jpg,,"[['Automotive', 'Exterior Accessories', 'Decals & Bumper Stickers', 'Bumper Stickers']]",Germany Bumper Sticker. Long Lasting and durable. Heavy sheen coating for water resistance and to prevent fading,Flag It
9539752191,Israel Heavy Duty Vinyl Bumper Sticker (3 x 5 Inches),1.49,http://ecx.images-amazon.com/images/I/41MRC9gansL._SX300_.jpg,,"[['Automotive', 'Exterior Accessories', 'Decals & Bumper Stickers', 'Bumper Stickers']]",Israel Bumper Sticker. Long Lasting and durable. Heavy sheen coating for water resistance and to prevent fading,Flag It
9539752485,United Kingdom Heavy Duty Vinyl Bumper Sticker (3 x 5 Inches),2.05,http://ecx.images-amazon.com/images/I/415OaWpI%2BCL._SX300_.jpg,,"[['Automotive', 'Exterior Accessories', 'Decals & Bumper Stickers', 'Bumper Stickers']]",United Kingdom Bumper Sticker. Long Lasting and durable. Heavy sheen coating for water resistance and to prevent fading,Flag It
9539752566,Service Star Heavy Duty Vinyl Bumper Sticker (3 x 5 Inches),1.69,http://ecx.images-amazon.com/images/I/4154Y1uX4CL._SX300_.jpg,,"[['Automotive', 'Exterior Accessories', 'Decals & Bumper Stickers', 'Bumper Stickers']]",Service Star Bumper Sticker. Long Lasting and durable. Heavy sheen coating for water resistance and to prevent fading,Flag It
9539752337,Scotland-Cross Heavy Duty Vinyl Bumper Sticker (3 x 5 Inches),1.69,http://ecx.images-amazon.com/images/I/41eWlX8ggZL._SX300_.jpg,,"[['Automotive', 'Exterior Accessories', 'Decals & Bumper Stickers', 'Bumper Stickers']]",Scotland-Cross Bumper Sticker. Long Lasting and durable. Heavy sheen coating for water resistance and to prevent fading,Flag It
9822499841,Mopar Lanyard/Keychain By Motorhead Products -MH-1049,9.84,http://ecx.images-amazon.com/images/I/31rqsbqybqL._SY300_.jpg,,"[['Automotive', 'Interior Accessories', 'Key Chains']]",Mopar Lanyard/Keychain By Motorhead Products MH 1049,Brickels
B0000223J1,Makita 743403-A Polishing Bonnet,14.4,http://ecx.images-amazon.com/images/I/81E3GK0PEKL._SX300_.gif,,"[['Automotive', 'Tools & Equipment', 'Body Repair Tools', 'Buffing & Polishing Pads']]",This hook and loop polishing bonnet is an accessory for Makita polisher model 9227C.,Makita
B0000223XR,JDS 14003 Internal Bag Filter for 750-ER Air-Tech Air Filtration System,46.89,http://ecx.images-amazon.com/images/I/41muPYaW4KL._SX300_.jpg,,"[['Automotive', 'Replacement Parts', 'Filters', 'Air Filters & Accessories', 'Air Filters']]","The JDS 3-Pocket Internal Bag Filter is designed for the 750-ER Air-Tech Air Filtration System. It needs changing less often than the pre-filter. Easily accessible through the access panel on the side of unit, this bag filter measures 12-by-24-by-12-inches.",JDS
B0000223XQ,JDS Company AT2002 Washable Electro-Static Pre-Filter (For 750),44.06,http://ecx.images-amazon.com/images/I/7184K3Z737L._SX300_.gif,,"[['Automotive', 'Replacement Parts', 'Filters', 'Air Filters & Accessories', 'Air Filters']]","Tired of changing the pre-filter on that JDS 750J air filtration system? Here&#x92;s a washable alternative. That&#x92;s right&#x97;washable. Instead of throwing your dirty filter away, you can wash it out, time and time again. Just turn on the garden hose, spray it clean and reinstall to keep your workplace clean and air dust-free.  The Washable Electro-Static Pre-Filter never needs replacing, and comes with a 10-year warranty.SPECIFICATIONSParticle filtering capability: 1 micronFits model: JDS 750J",JDS
B00002243X,"Coleman Cable 08662 25-Feet Heavy-Duty Booster Cables, 4-Gauge",55.99,http://ecx.images-amazon.com/images/I/41-MMD1k%2BvL._SX300_.jpg,,"[['Automotive', 'Replacement Parts', 'Batteries & Accessories', 'Battery Accessories', 'Battery Jumper Cables']]","When your car or truck needs a boost, the Road Power Extra Heavy-Duty Booster Cables are the safest way to transfer power from a 12-volt automobile battery. The easy-to-use, no-tangle cables have a trademarked T-Prene coating for flexibility and easy storage. They feature special clamps with triple-polarity identification that is color-coded, indent stamped, and marked with glow-in-the-dark labels. The clamps also have an ergonomic design that is easy to use on top-post and side-terminal batteries.",Coleman Cable
B000022440,"Coleman Cable 08665 12-Feet Heavy-Duty Truck and Auto Battery Booster Cables with Polar Glow Clamps, 4-Gauge",34.81,http://ecx.images-amazon.com/images/I/41-MMD1k%2BvL._SX300_.jpg,,"[['Automotive', 'Replacement Parts', 'Batteries & Accessories', 'Battery Accessories', 'Battery Jumper Cables']]","When your car or truck needs a boost, the Road Power Extra Heavy-Duty Booster Cables are the safest way to transfer power from a 12-volt automobile battery. The easy-to-use, no-tangle cables have a trademarked T-Prene coating for flexibility and easy storage. They feature special clamps with triple-polarity identification that is color-coded, indent stamped, and marked with glow-in-the-dark labels. The clamps also have an ergonomic design that is easy to use on top-post and side-terminal batteries.",Coleman Cable
B00002243Y,Coleman Cable 08660 Heavy-Duty 4-Gauge Auto Battery Booster Cables with Polar Glo-Watt Clamps (20 Feet),42.75,http://ecx.images-amazon.com/images/I/41-MMD1k%2BvL._SX300_.jpg,,"[['Automotive', 'Replacement Parts', 'Batteries & Accessories', 'Battery Accessories', 'Battery Jumper Cables']]","When your car or truck needs a boost, the Road Power Extra Heavy-Duty Booster Cables are the safest way to transfer power from a 12-volt automobile battery. The easy-to-use, no-tangle cables have a trademarked T-Prene coating for flexibility and easy storage. They feature special clamps with triple-polarity identification that is color-coded, indent stamped, and marked with glow-in-the-dark labels. The clamps also have an ergonomic design that is easy to use on top-post and side-terminal batteries.",Coleman Cable
B00002243Z,"Coleman Cable 08666 16-Feet Heavy-Duty Truck and Auto Battery Booster Cables with Polar Glow Clamps, 4-Gauge",47.19,http://ecx.images-amazon.com/images/I/41-MMD1k%2BvL._SX300_.jpg,,"[['Automotive', 'Replacement Parts', 'Batteries & Accessories', 'Battery Accessories', 'Battery Jumper Cables']]","When your car or truck needs a boost, the Road Power Extra Heavy-Duty Booster Cables are the safest way to transfer power from a 12-volt automobile battery. The easy-to-use, no-tangle cables have a trademarked T-Prene coating for flexibility and easy storage. They feature special clamps with triple-polarity identification that is color-coded, indent stamped, and marked with glow-in-the-dark labels. The clamps also have an ergonomic design that is easy to use on top-post and side-terminal batteries.",Coleman Cable
B0000225DB,Prosine 1000 12V Power Inverter,589.99,http://ecx.images-amazon.com/images/I/41BMJNytFAL._SX300_.jpg,"{'Patio, Lawn & Garden': 111468}","[['Automotive', 'Tools & Equipment', 'Jump Starters, Battery Chargers & Portable Power', 'Power Inverters']]","A true Sine wave provides a smooth, accurate representation over a cycle from zero volts to peak voltage, not a rough estimation like modified sine waves. It also helps motor loads start easier and reduces the stress on surge protection circuitry. Features backlit LCD graphical output display that can be mounted on unit in four positions or used remotely. Inverter protects against automatic overload, short circuit, over temp, reverse polarity, AC backfeed and over/under input voltage. Standard duplex outlet, 85% efficiency at a full load, 12V. Dimensions: 15.4 in. x 11 in. x 4.5 in.",Xantrex Technologies
B0000225DD,Xantrex Technologies 808-1800 Prosine Interface Panel,56.94,http://ecx.images-amazon.com/images/I/41lm-TdlQ4L._SX300_.jpg,"{'Patio, Lawn & Garden': 230381}","[['Automotive', 'Tools & Equipment', 'Jump Starters, Battery Chargers & Portable Power', 'Power Inverters']]",Xantrex Technologies 808-1800 Prosine Interface Panel works with Prosine 1000 and Prosine 1800. Frees the user to place the inverter out of the way and control it from a distance.,Xantrex Technologies
B000022690,Knaack 1450  Weather Guard Weekender Truck Ladder Rack,317.05,http://ecx.images-amazon.com/images/I/41JP2V30ZFL._SX300_.jpg,,"[['Automotive', 'Exterior Accessories', 'Truck Bed & Tailgate Accessories', 'Ladder Rack']]","The Weekender ladder rack from Weather Guard Equipment is a lighter duty ladder rack, with a 250 pound payload capacity, for the person with the occasional need to carry a ladder of small quantities of long material.  Uprights remove easily from the truck for a night out on the weekend and can easily be reinstalled for the work week ahead.  Uprights should be removed when not in use.  It is constructed of 1-1/2- by 1-1/2-inch, 14-gauge steel tubing.  All joints are fully arc welded, and they come in black Armor-Tuf powder coating. Adjustable, tubular steel pockets bolt into the side of the truck bed-either full size or mini.  A set screw holds the upright in place.  A redesigned mounting bracket allows you to install the Weekender on the driver side or curb side of the truck  The load bar is adjustable to accomodate the varied widths of ladders.  The rack comes in two styles, this model 1450 is the horizontal style, while model 1475 is the angular model.  The distinctive red tips assures you of Weather Guard Equipment quality.",Knaack
B00002N52I,RADIATOR SPECIALTY 31&quot; Hold-Zit Rubber Straps and Fasteners,4.93,http://ecx.images-amazon.com/images/I/7167XN5PFXL._SX300_.gif,,"[['Automotive', 'Replacement Parts', 'Engine Cooling & Climate Control', 'Radiators']]",Made of long-life weather resistant rubber. Ideal for hundreds of uses.,Radiator Specialty
B00002N52G,Permatex 33013 Fast Orange Smooth Cream Formula Hand Cleaner - 14 oz Tub,15.28,http://ecx.images-amazon.com/images/I/81ENCA3ZSXL._SX300_.gif,,"[['Automotive', 'Tools & Equipment', 'Garage & Shop', 'Hand Cleaners']]","Pure, fresh-smelling, natural citrus power cleans deep down to remove the most stubborn grease and grime. Readily biodegradable, non-toxic and petroleum solvent-free. Fortified with skin conditioners. Use for resins, oil, grease, tar, grime, soil, printers' ink, adhesives, paint, food stains, scuff marks along with gasket and tile cements. Works on laundry stains, pet odors and many other household cleaning needs.",Permatex
B00002N57X,"Power Vent Motor, 2000/1800W",48.1,http://ecx.images-amazon.com/images/I/310rhIE7w6L._SY300_.jpg,,"[['Automotive', 'Replacement Parts', 'Window Regulators & Motors', 'Power Window Motors']]",Fits 2000 Series.,Lomanco
B00002N5EX,GB Electrical GMT-12A 5-Function 16-Range Analog Multitester,9.15,http://ecx.images-amazon.com/images/I/512uSSmtfvL._SY300_.jpg,,"[['Automotive', 'Tools & Equipment', 'Diagnostic & Test Tools', 'Multimeters & Analyzers']]","The Gardner Bender 16-Range 5-Function Analog Multitester tests AC/DC voltage to 500 volts, DC current to 250 mA, resistance to 1 megohm, and decibels from -20 to +56dB. The multitester is diode protected and includes 2 safety test leads, a helpful instruction manual, and one AA battery. The unit is conveniently pocket-sized, so you can have it with you anytime you need it. Gardner Bender has 50 years of experience making professional electrical tools and supplies of consistently superior quality, so you can count on high-performance products at a fair price.",GB Electrical
B00002N67J,Gilmour Full Size Zinc Pistol Grip Nozzle 573 (Discontinued by Manufacturer),8.38,http://ecx.images-amazon.com/images/I/41YRKN1T0TL.gif,"{'Patio, Lawn & Garden': 102214}","[['Automotive', 'Car Care', 'Exterior Care', 'Car Wash Equipment', 'Nozzles & Hose Attachments']]","Quality built Gilmour pistol grip nozzles are available in a variety of designs to meet consumer needs.  Key features include self-adjusting ""duck"" packing to prevent leaks and rust resistant springs. Tough-cleaning sharp stream, rinsing full flow and cone spray put quality in the palm of your hand.",Gilmour
B00002N6TX,Performance Tool W1655C Pocket Style Antifreeze Tester,4.16,http://ecx.images-amazon.com/images/I/315ADGK2QRL.gif,,"[['Automotive', 'Tools & Equipment', 'Diagnostic & Test Tools', 'Battery Testers']]",Reads ethylene glycol type anti-freeze. Number of floating balls indicates strength of antifreeze. Works in hot or cold radiators.,Performance Tool and Abrasives
B00002N6TO,Keeper 02855 13' x 5/8&quot; Tow Rope,20.88,http://ecx.images-amazon.com/images/I/51Fz6tuq1oL._SX300_.jpg,,"[['Automotive', 'Exterior Accessories', 'Towing Products & Winches', 'Tow Hooks & Straps', 'Tow Straps']]","This Keeper tow rope is 13 feet long and 5/8 inches wide, designed for towing smaller vehicles, with 3,500 lb. maximum vehicle weight. Made from diamond plated polypropylene, this rope has 6,800 lb. rope capacity and features zinc plated hooks that will not rust. Keeper is the expert and leader in branded products and services people trust to ensure their personal property is reliably secured, transported, and stored. These well engineered products are the most trusted to provide unique, simple solutions for specific everyday needs, offering reliability, security, safety, and ease of use.",Keeper
B00002N6TW,Schumacher 1050-PE Signature Series 2 and 10 Amp Manual Starter with 50 Amp Emergency Engine Start,43.99,http://ecx.images-amazon.com/images/I/412HVWPWN8L._SX300_.jpg,,"[['Automotive', 'Replacement Parts', 'Transmission & Drive Train', 'Clutches & Parts', 'Pressure Plates']]","This ""Signature Series"" battery charger from Schumacher combines the rugged durability of a polypropylene case with high tech features and design. This model features reverse-hookup safeguard and super-grip clamps for top and side-mount battery posts. It starts vehicles with the 50 amp engine start and charges both large and small batteries. The 10 amp fast charge is great for everyday charging needs.  2 amp trickle charge setting charges a small 12 volt battery in 2 to 12 hours.  This manually operated unit is versatile and easy to use.",Schumacher
B00002N6TS,Gunk Liquid Wrench 4 Oz,2.25,http://ecx.images-amazon.com/images/I/31oqO0zfU-L._SY300_.jpg,,"[['Automotive', 'Replacement Parts', 'Engine Cooling & Climate Control', 'Radiators']]","Super-penetrant that frees rusted bolts, nuts and corroded parts fast.",Radiator Specialty
B00002N8JG,Gilmour Mid-Size Zinc Pistol Grip Nozzle 564,3.59,http://ecx.images-amazon.com/images/I/411xJ5izrIL._SY300_.jpg,"{'Patio, Lawn & Garden': 44849}","[['Automotive', 'Car Care', 'Exterior Care', 'Car Wash Equipment', 'Nozzles & Hose Attachments']]","Quality built Gilmour pistol grip nozzles are available in a variety of designs to meet consumer needs. Tough-cleaning sharp stream, rinsing full flow and cone spray put quality in the palm of your hand.",Gilmour
B00002N9G3,Keeper 05056 Telescoping Cargo Bar,24.22,http://ecx.images-amazon.com/images/I/21ehUstbRcL._SY300_.jpg,,"[['Automotive', 'Exterior Accessories', 'Cargo Management', 'Cargo Bars']]","This Keeper Telescoping Cargo Bar adjusts from 45 inches to 70 inches with a twist-and-tighten function. Features rugged construction with silver vein ""baked on"" paint that is weather and scratch resistant, and also includes large rubber pads for a secure grip. Keeper is the expert and leader in branded products and services people trust to ensure their personal property is reliably secured, transported, and stored. These well engineered products are the most trusted to provide unique, simple solutions for specific everyday needs, offering reliability, security, safety, and ease of use.",Keeper
B00002ND13,OmniFilter OW1 Filter Wrench,4.78,http://ecx.images-amazon.com/images/I/31DQNGRNZWL.gif,,"[['Automotive', 'Tools & Equipment', 'Oil System Tools', 'Oil Filter Wrenches']]",Filter tank wrench for easy cartridge change.,Sta-Rite
B0000302TY,Ridgid 72927 VT2525 Noise Muffler,13.07,http://ecx.images-amazon.com/images/I/31U5VO7MIuL._SX300_.jpg,,"[['Automotive', 'Replacement Parts', 'Exhaust & Emissions', 'Mufflers']]",The Ridgid noise muffler attaches to the back of the vacuum for quieter operation.,Ridgid
